SA1_7DIGITCODE_2016,M_15_19_Ud_wk_L_5_hrs,M_15_19_Ud_wk_5_14_hrs,M_15_19_Ud_wk_15_29_hrs,M_15_19_Ud_wk_30h_more,M_15_19_no_Ud_wk,M_15_19_Ud_wk_ns,M_15_19_OS_v,M_15_19_yr_Tot,M_20_24_Ud_wk_L_5_hrs,M_20_24_Ud_wk_5_14_hrs,M_20_24_Ud_wk_15_29_hrs,M_20_24_Ud_wk_30h_more,M_20_24_no_Ud_wk,M_20_24_Ud_wk_ns,M_20_24_OS_v,M_20_24_yr_Tot,M_25_34_Ud_wk_L_5_hrs,M_25_34_Ud_wk_5_14_hrs,M_25_34_Ud_wk_15_29_hrs,M_25_34_Ud_wk_30h_more,M_25_34_no_Ud_wk,M_25_34_Ud_wk_ns,M_25_34_OS_v,M_25_34_yr_Tot,M_35_44_Ud_wk_L_5_hrs,M_35_44_Ud_wk_5_14_hrs,M_35_44_Ud_wk_15_29_hrs,M_35_44_Ud_wk_30h_more,M_35_44_no_Ud_wk,M_35_44_Ud_wk_ns,M_35_44_OS_v,M_35_44_yr_Tot,M_45_54_Ud_wk_L_5_hrs,M_45_54_Ud_wk_5_14_hrs,M_45_54_Ud_wk_15_29_hrs,M_45_54_Ud_wk_30h_more,M_45_54_no_Ud_wk,M_45_54_Ud_wk_ns,M_45_54_OS_v,M_45_54_yr_Tot,M_55_64_Ud_wk_L_5_hrs,M_55_64_Ud_wk_5_14_hrs,M_55_64_Ud_wk_15_29_hrs,M_55_64_Ud_wk_30h_more,M_55_64_no_Ud_wk,M_55_64_Ud_wk_ns,M_55_64_OS_v,M_55_64_yr_Tot,M_65_74_Ud_wk_L_5_hrs,M_65_74_Ud_wk_5_14_hrs,M_65_74_Ud_wk_15_29_hrs,M_65_74_Ud_wk_30h_more,M_65_74_no_Ud_wk,M_65_74_Ud_wk_ns,M_65_74_OS_v,M_65_74_yr_Tot,M_75_84_Ud_wk_L_5_hrs,M_75_84_Ud_wk_5_14_hrs,M_75_84_Ud_wk_15_29_hrs,M_75_84_Ud_wk_30h_more,M_75_84_no_Ud_wk,M_75_84_Ud_wk_ns,M_75_84_OS_v,M_75_84_yr_Tot,M_85ov_Ud_wk_L_5_h,M_85ov_Ud_wk_5_14_h,M_85ov_Ud_wk_15_29_h,M_85ov_Ud_wk_30h_more,M_85ov_no_Ud_wk,M_85ov_Ud_wk_ns,M_85ov_OS_v,M_85_yr_over_Tot,M_Tot_Ud_wk_L_5_hrs,M_Tot_Ud_wk_5_14_hrs,M_Tot_Ud_wk_15_29_hrs,M_Tot_Ud_wk_30h_more,M_Tot_no_Ud_wk,M_Tot_Ud_wk_ns,M_Total_OS_v,M_Tot_Tot,F_15_19_Ud_wk_L_5_hrs,F_15_19_Ud_wk_5_14_hrs,F_15_19_Ud_wk_15_29_hrs,F_15_19_Ud_wk_30h_more,F_15_19_no_Ud_wk,F_15_19_Ud_wk_ns,F_15_19_OS_v,F_15_19_yr_Tot,F_20_24_Ud_wk_L_5_hrs,F_20_24_Ud_wk_5_14_hrs,F_20_24_Ud_wk_15_29_hrs,F_20_24_Ud_wk_30h_more,F_20_24_no_Ud_wk,F_20_24_Ud_wk_ns,F_20_24_OS_v,F_20_24_yr_Tot,F_25_34_Ud_wk_L_5_hrs,F_25_34_Ud_wk_5_14_hrs,F_25_34_Ud_wk_15_29_hrs,F_25_34_Ud_wk_30h_more,F_25_34_no_Ud_wk,F_25_34_Ud_wk_ns,F_25_34_OS_v,F_25_34_yr_Tot,F_35_44_Ud_wk_L_5_hrs,F_35_44_Ud_wk_5_14_hrs,F_35_44_Ud_wk_15_29_hrs,F_35_44_Ud_wk_30h_more,F_35_44_no_Ud_wk,F_35_44_Ud_wk_ns,F_35_44_OS_v,F_35_44_yr_Tot,F_45_54_Ud_wk_L_5_hrs,F_45_54_Ud_wk_5_14_hrs,F_45_54_Ud_wk_15_29_hrs,F_45_54_Ud_wk_30h_more,F_45_54_no_Ud_wk,F_45_54_Ud_wk_ns,F_45_54_OS_v,F_45_54_yr_Tot,F_55_64_Ud_wk_L_5_hrs,F_55_64_Ud_wk_5_14_hrs,F_55_64_Ud_wk_15_29_hrs,F_55_64_Ud_wk_30h_more,F_55_64_no_Ud_wk,F_55_64_Ud_wk_ns,F_55_64_OS_v,F_55_64_yr_Tot,F_65_74_Ud_wk_L_5_hrs,F_65_74_Ud_wk_5_14_hrs,F_65_74_Ud_wk_15_29_hrs,F_65_74_Ud_wk_30h_more,F_65_74_no_Ud_wk,F_65_74_Ud_wk_ns,F_65_74_OS_v,F_65_74_yr_Tot,F_75_84_Ud_wk_L_5_hrs,F_75_84_Ud_wk_5_14_hrs,F_75_84_Ud_wk_15_29_hrs,F_75_84_Ud_wk_30h_more,F_75_84_no_Ud_wk,F_75_84_Ud_wk_ns,F_75_84_OS_v,F_75_84_yr_Tot,F_85ov_Ud_wk_L_5_h,F_85ov_Ud_wk_5_14_h,F_85ov_Ud_wk_15_29_h,F_85ov_Ud_wk_30h_more,F_85ov_no_Ud_wk,F_85ov_Ud_wk_ns,F_85ov_OS_v,F_85_yr_over_Tot,F_Tot_Ud_wk_L_5_hrs,F_Tot_Ud_wk_5_14_hrs,F_Tot_Ud_wk_15_29_hrs,F_Tot_Ud_wk_30h_more,F_Tot_no_Ud_wk,F_Tot_Ud_wk_ns,F_Total_OS_v,F_Tot_Tot,P_15_19_Ud_wk_L_5_hrs,P_15_19_Ud_wk_5_14_hrs,P_15_19_Ud_wk_15_29_hrs,P_15_19_Ud_wk_30h_more,P_15_19_no_Ud_wk,P_15_19_Ud_wk_ns,P_15_19_OS_v,P_15_19_yr_Tot,P_20_24_Ud_wk_L_5_hrs,P_20_24_Ud_wk_5_14_hrs,P_20_24_Ud_wk_15_29_hrs,P_20_24_Ud_wk_30h_more,P_20_24_no_Ud_wk,P_20_24_Ud_wk_ns,P_20_24_OS_v,P_20_24_yr_Tot,P_25_34_Ud_wk_L_5_hrs,P_25_34_Ud_wk_5_14_hrs,P_25_34_Ud_wk_15_29_hrs,P_25_34_Ud_wk_30h_more,P_25_34_no_Ud_wk,P_25_34_Ud_wk_ns,P_25_34_OS_v,P_25_34_yr_Tot,P_35_44_Ud_wk_L_5_hrs,P_35_44_Ud_wk_5_14_hrs,P_35_44_Ud_wk_15_29_hrs,P_35_44_Ud_wk_30h_more,P_35_44_no_Ud_wk,P_35_44_Ud_wk_ns,P_35_44_OS_v,P_35_44_yr_Tot,P_45_54_Ud_wk_L_5_hrs,P_45_54_Ud_wk_5_14_hrs,P_45_54_Ud_wk_15_29_hrs,P_45_54_Ud_wk_30h_more,P_45_54_no_Ud_wk,P_45_54_Ud_wk_ns,P_45_54_OS_v,P_45_54_yr_Tot
5112925,12,0,0,0,15,0,0,24,14,3,0,0,4,0,0,24,9,8,0,0,11,0,0,27,11,21,3,0,16,0,0,49,15,17,3,4,16,0,0,61,6,6,7,0,6,0,0,23,3,13,3,0,5,0,0,24,7,3,0,3,3,0,0,18,0,4,0,0,0,4,0,5,85,66,11,9,75,5,3,261,14,0,0,0,11,0,0,31,12,6,0,0,4,0,0,21,5,14,3,12,4,0,0,35,3,18,13,18,12,0,0,58,8,10,20,8,5,0,0,51,3,17,6,3,3,0,7,36,4,3,12,6,3,0,3,30,3,3,0,4,5,0,0,18,3,4,0,0,0,0,0,8,50,72,52,45,55,6,5,294,26,3,0,0,29,0,0,56,25,5,0,0,14,0,0,45,16,15,3,12,17,0,0,65,18,34,15,21,25,0,0,112,19,28,22,8,26,0,0,106
5112926,20,0,0,0,6,0,0,28,15,5,0,0,18,3,0,43,10,5,0,0,13,0,0,29,13,6,3,0,12,0,0,31,18,9,3,0,8,0,0,36,12,23,0,3,10,0,0,46,9,9,4,3,7,0,0,25,3,4,0,0,4,3,0,10,0,0,0,0,3,0,0,4,95,63,14,10,65,5,3,252,16,0,0,0,5,0,0,25,4,3,3,0,5,0,5,19,8,3,0,7,10,0,0,34,7,13,13,7,3,0,0,48,0,17,12,9,3,0,0,41,16,15,4,3,4,0,0,45,3,10,7,3,3,4,0,31,0,0,4,3,0,0,0,14,0,0,0,0,3,0,0,8,62,67,44,33,47,11,7,260,34,4,3,0,12,0,0,52,15,6,3,0,27,3,3,57,22,12,4,7,18,3,0,65,17,17,13,7,14,0,0,77,18,23,12,6,9,0,0,74
5112927,10,4,0,0,3,0,0,25,6,3,0,0,7,0,0,18,24,10,0,3,15,0,0,53,14,14,3,0,10,0,0,45,12,11,3,0,12,0,0,40,11,5,3,0,11,0,0,32,8,8,0,0,5,0,3,25,3,0,3,0,5,3,0,12,0,0,0,0,0,0,0,3,85,65,13,7,63,10,5,246,7,3,0,0,3,0,0,22,16,3,0,0,3,0,0,25,11,18,4,4,13,3,0,66,3,10,11,8,0,0,0,43,6,14,14,8,4,3,3,49,3,10,11,4,4,0,3,39,0,8,8,3,9,3,0,27,8,0,7,5,6,0,0,25,0,0,0,0,5,0,0,5,60,71,53,32,52,14,14,295,20,6,0,0,10,3,0,42,25,6,0,0,13,0,0,43,38,27,8,10,27,4,0,117,18,33,11,13,10,0,0,88,13,25,20,8,12,3,3,89
5112928,3,0,0,0,4,0,0,14,7,4,0,0,3,0,0,10,0,3,0,0,8,3,0,19,9,0,0,0,3,0,0,15,5,9,3,0,3,3,0,28,12,14,0,0,0,0,0,22,0,7,6,0,0,0,0,9,3,0,0,3,3,3,0,14,0,0,0,0,0,0,0,0,33,44,11,8,33,4,0,135,12,0,0,0,6,0,0,19,3,0,0,0,7,0,0,10,8,9,0,0,7,4,0,22,0,5,4,7,0,0,0,20,0,7,3,7,0,4,0,26,3,9,6,4,0,0,0,20,0,8,3,12,0,0,0,18,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,30,45,16,31,28,6,0,159,19,3,0,3,15,0,0,33,6,5,0,0,11,0,0,22,10,11,0,0,13,3,0,41,9,10,4,9,3,0,0,33,10,21,5,7,6,3,0,56
5112929,5,0,0,0,9,0,0,11,6,0,0,0,4,0,0,7,16,7,0,0,8,0,0,28,9,4,0,0,5,0,0,23,10,10,5,3,6,0,0,33,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,6,38,34,8,3,32,10,0,129,9,3,0,0,8,0,0,21,5,3,3,0,5,0,0,19,6,4,3,5,0,0,0,16,3,6,6,7,3,0,0,31,5,0,3,7,3,0,0,25,4,3,7,3,0,0,0,15,3,3,0,0,0,0,0,4,0,0,0,3,4,0,0,13,0,0,0,0,0,0,0,0,35,31,19,23,18,8,3,135,9,3,0,0,13,0,0,31,10,3,3,0,6,3,0,27,15,17,5,5,4,3,0,48,12,13,10,7,4,4,0,53,11,7,7,8,12,0,0,55
5112930,7,0,0,0,6,0,0,16,4,0,0,0,5,0,0,9,0,3,0,0,3,0,0,8,3,6,0,0,0,0,0,11,7,12,0,0,0,0,0,23,6,12,0,0,4,0,0,17,0,8,0,0,0,0,0,7,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,24,35,8,4,21,3,0,99,0,0,0,0,4,0,0,3,0,5,0,0,0,0,0,12,3,0,0,0,0,0,0,3,0,3,6,5,0,0,0,20,0,3,7,0,3,0,0,22,3,5,3,3,0,0,0,20,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,7,27,31,19,9,6,0,96,7,0,0,0,7,0,0,14,5,9,0,0,7,0,0,20,3,5,3,0,3,0,0,13,3,8,6,5,0,0,0,28,4,16,8,3,3,0,0,40
5112931,3,0,0,0,0,0,0,9,3,0,0,0,5,0,0,12,3,3,0,0,0,0,0,3,3,0,0,0,6,0,0,7,8,5,0,0,3,0,0,11,5,10,0,0,3,0,0,19,3,10,0,3,0,0,0,17,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,29,32,4,3,19,0,0,91,5,0,0,0,0,0,0,4,3,4,0,0,6,0,0,8,0,3,0,0,3,0,0,5,0,4,3,3,0,0,0,14,0,6,0,7,0,0,0,13,3,5,5,0,0,0,0,19,0,7,11,5,0,0,0,22,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,7,24,26,20,9,0,0,95,11,0,0,0,3,0,0,12,6,3,0,0,8,0,0,21,4,6,0,0,3,0,0,12,6,4,3,3,6,0,0,23,8,11,3,7,3,0,0,29
5112932,9,0,0,0,3,0,0,16,3,0,0,0,0,0,0,8,3,3,0,0,3,0,0,10,11,6,0,0,11,0,0,30,11,14,0,0,7,0,0,35,12,8,0,0,0,0,0,22,5,4,3,3,6,0,0,25,0,5,0,0,0,0,0,9,0,3,0,3,0,0,0,6,58,48,11,9,41,5,0,167,13,0,0,0,0,0,0,18,7,0,0,0,4,0,0,16,6,3,0,6,3,0,0,20,4,10,3,12,3,0,0,30,3,7,10,9,4,3,0,43,3,12,3,9,0,0,0,35,3,7,8,6,0,0,0,27,0,6,0,5,4,3,0,16,0,3,0,0,3,0,0,10,48,55,27,49,21,9,8,205,25,3,0,0,6,0,0,32,15,0,0,0,8,0,0,22,10,10,3,6,7,0,0,28,12,14,4,11,9,0,0,62,14,17,10,12,13,7,0,76
5112933,0,0,0,0,6,0,0,6,3,0,0,0,4,0,0,8,0,0,0,0,5,0,0,7,3,0,0,0,0,0,0,3,6,0,0,0,4,0,0,11,3,0,0,0,0,0,0,13,3,0,0,0,3,0,0,8,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,17,9,0,8,22,4,0,57,4,4,0,0,0,0,0,13,4,0,0,0,0,0,0,8,0,0,0,0,3,0,0,8,0,4,0,3,0,0,0,9,0,0,0,3,0,0,0,10,0,3,0,0,6,0,0,9,0,0,3,0,5,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,12,7,7,10,20,0,0,58,3,5,0,0,4,0,0,17,6,0,0,0,6,0,0,12,7,0,0,0,5,0,0,11,3,3,0,3,3,0,0,12,9,0,0,5,7,0,0,18
5113001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
5113101,13,4,0,0,3,0,0,17,10,0,0,0,3,0,0,11,6,0,0,0,5,7,0,23,8,7,6,0,6,0,0,24,5,12,0,0,7,0,0,29,7,8,3,0,9,0,0,30,6,3,0,0,3,0,0,10,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,4,53,36,10,3,34,9,0,153,14,0,0,0,6,0,0,24,5,4,0,0,0,0,0,14,8,6,4,0,3,0,0,24,0,14,4,11,4,0,0,35,0,9,4,5,3,0,0,28,6,3,7,3,0,0,0,26,0,3,7,8,4,0,0,19,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,3,26,46,33,27,25,4,0,163,20,6,0,0,8,0,0,41,15,4,0,0,7,0,0,23,12,13,4,0,6,7,0,44,7,19,11,9,14,0,0,61,5,25,5,6,7,0,0,54
5113102,16,0,0,0,9,0,0,22,8,4,0,0,9,0,0,17,8,7,0,0,9,0,0,17,13,25,10,3,4,0,0,55,17,9,3,0,4,0,0,36,6,11,3,0,0,0,3,25,6,4,0,3,6,0,0,25,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,77,62,18,10,40,7,3,213,13,8,0,0,3,0,0,24,3,3,0,0,0,0,0,5,3,5,3,5,10,0,0,27,3,15,19,14,3,3,0,60,10,5,8,12,3,0,0,40,0,5,9,5,3,0,5,26,0,3,9,4,3,3,0,24,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,36,52,49,43,25,6,3,214,25,8,0,0,7,0,0,45,11,7,0,0,4,0,0,29,13,7,7,5,10,0,0,45,19,40,30,15,13,4,0,113,23,22,11,15,12,3,0,79
5113103,3,0,0,0,3,0,0,12,0,3,0,0,0,0,0,7,6,5,0,0,4,0,0,11,0,4,0,0,0,0,0,12,7,5,0,0,0,0,0,14,3,4,0,0,0,0,0,13,3,7,0,0,3,8,0,21,0,0,0,3,6,0,0,13,0,0,0,0,10,3,0,13,30,36,4,3,26,9,0,114,3,6,0,0,3,0,0,6,3,4,0,0,4,0,0,11,3,0,3,0,0,0,0,10,0,3,0,5,0,0,0,15,0,6,3,3,3,0,0,20,3,7,3,4,0,0,3,21,0,6,0,8,6,4,0,26,3,3,5,3,8,3,0,29,0,0,0,0,28,0,0,31,17,34,16,20,62,16,3,162,9,6,0,0,4,0,0,21,8,7,0,0,4,0,0,18,10,5,3,0,5,0,0,18,3,14,0,5,3,0,0,21,6,12,7,3,4,0,0,35
5113104,4,0,0,0,4,0,0,10,3,0,0,0,8,0,0,16,3,7,0,0,5,0,0,15,9,5,3,3,3,0,0,25,5,6,0,0,3,0,0,23,3,10,5,3,7,0,0,22,7,3,0,3,7,0,0,16,0,3,0,0,8,0,0,6,0,0,3,0,0,0,0,6,39,34,16,8,45,3,0,140,10,0,0,0,0,0,0,10,5,4,0,0,0,0,0,10,0,7,0,5,3,0,0,14,4,3,8,9,0,0,0,26,0,11,6,7,3,0,0,25,0,5,3,9,3,0,0,22,0,7,3,6,4,0,0,20,0,3,3,0,3,0,0,12,0,0,3,0,0,0,0,7,23,41,26,27,20,3,0,147,18,0,0,0,6,0,0,26,9,4,0,0,10,0,0,22,3,12,0,7,7,0,0,35,10,9,13,9,6,0,0,46,14,18,10,6,5,0,0,43
5113105,12,4,0,0,0,0,0,19,13,0,0,0,4,0,0,20,10,6,0,0,11,0,0,32,19,8,0,0,7,0,0,36,12,11,6,3,0,0,0,37,3,8,3,0,7,0,0,26,4,9,3,0,0,3,0,22,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,73,53,17,9,41,3,0,187,18,0,0,0,0,0,0,16,6,8,0,0,0,0,0,18,5,11,6,7,4,0,0,33,4,12,9,7,5,0,0,36,3,15,12,9,4,0,0,39,5,13,18,7,0,0,3,37,5,4,8,0,3,0,0,18,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,47,65,42,24,19,0,3,203,26,3,0,0,3,0,0,37,17,7,3,0,6,0,3,44,20,12,9,7,20,0,0,67,24,21,8,4,10,0,0,69,12,28,15,9,6,0,0,73
5113106,4,3,0,0,7,0,0,13,3,0,0,0,8,0,0,11,9,4,0,0,4,0,0,18,3,9,0,0,5,0,0,16,13,9,0,0,9,0,0,27,3,3,0,0,3,0,3,15,3,4,0,4,3,0,0,15,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,38,40,3,5,32,8,3,137,7,3,0,0,6,0,0,16,4,3,0,0,5,0,3,18,6,8,3,0,0,0,0,14,3,3,3,4,3,0,0,22,3,10,3,4,7,0,0,30,0,8,3,3,0,0,3,22,0,8,5,0,4,0,0,14,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,3,25,43,18,21,24,7,7,142,14,5,0,0,9,0,0,32,10,9,0,0,12,0,3,25,15,9,3,0,4,0,0,35,9,9,5,11,7,0,0,35,16,14,3,4,11,0,3,59
5113107,12,4,0,0,7,0,0,19,6,0,0,0,0,0,0,4,3,3,0,0,5,3,0,10,3,7,3,0,8,3,0,24,3,3,4,0,5,0,0,23,3,3,3,0,0,0,0,13,0,3,3,3,3,0,0,10,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,29,25,11,9,36,6,0,116,15,4,0,0,3,6,0,26,3,3,0,0,0,0,0,8,0,6,3,3,0,0,0,17,0,6,4,10,3,3,0,26,3,10,3,3,0,0,0,27,3,10,4,3,0,0,0,19,3,0,3,7,3,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,33,41,15,25,20,10,0,146,24,6,0,0,14,6,0,48,10,3,0,0,5,0,0,10,7,7,3,3,4,3,0,29,3,11,10,12,12,4,0,52,11,14,7,3,10,0,0,44
5113108,18,3,0,0,8,0,0,30,6,7,0,0,11,0,0,22,17,5,0,0,5,0,0,25,7,12,0,0,0,0,0,31,11,18,0,0,4,0,0,39,19,9,4,0,10,0,0,44,0,0,0,3,0,0,0,8,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,78,63,6,4,43,3,3,196,11,3,0,0,13,0,0,20,5,5,0,0,3,0,0,13,0,6,3,4,4,0,0,22,3,4,7,14,0,0,0,39,4,16,10,13,3,0,0,48,3,7,11,5,3,3,0,39,3,3,0,6,3,0,0,15,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,35,44,44,37,28,7,3,198,29,3,0,0,16,0,0,50,15,12,0,0,15,0,0,41,19,10,4,3,7,3,0,46,15,23,9,16,4,0,0,63,18,34,16,13,8,0,0,82
5113109,5,0,0,0,8,0,0,11,4,3,0,0,4,0,0,11,11,8,3,0,4,0,0,30,13,15,4,3,5,0,0,39,11,9,0,5,0,0,0,24,17,11,0,0,3,0,0,29,7,7,6,0,6,3,0,34,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,65,56,16,11,28,3,8,186,10,3,0,0,7,0,0,20,9,4,0,0,9,0,0,25,9,10,3,5,3,0,0,24,3,14,13,16,3,0,0,43,0,13,8,8,0,0,0,26,6,18,4,9,0,0,0,44,3,4,7,5,0,0,3,30,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,3,39,63,34,37,21,3,9,214,16,3,0,0,9,0,0,32,15,11,0,0,7,0,0,34,21,13,3,5,10,0,0,55,10,25,15,13,8,0,0,82,11,22,8,10,3,0,3,49
5113110,12,0,0,0,13,0,0,30,3,3,0,0,8,0,0,9,4,3,0,0,8,0,0,15,11,17,5,0,7,0,0,46,12,15,4,0,7,0,0,37,13,7,3,0,4,3,0,35,4,7,0,0,9,0,3,28,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,67,61,19,4,50,5,3,211,11,0,0,0,10,0,0,22,9,3,0,0,7,0,0,21,3,10,0,3,6,0,0,24,6,8,15,18,8,4,0,54,6,19,10,6,3,0,0,41,3,14,15,5,8,0,0,43,0,7,0,8,4,0,0,20,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,3,41,66,41,40,39,4,6,238,24,0,0,0,24,0,0,45,12,4,0,0,11,0,0,34,14,12,0,3,14,0,0,44,21,23,17,21,15,3,0,94,17,34,10,6,10,0,0,82
5113111,8,3,0,0,9,0,0,18,11,0,0,0,3,0,0,19,3,3,0,0,3,0,0,9,5,8,0,0,3,0,0,13,9,15,3,0,3,0,0,23,0,10,5,4,5,0,0,22,0,5,0,0,9,0,0,15,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,4,35,42,7,3,32,0,4,127,10,4,0,0,8,0,0,17,5,10,0,0,4,0,0,24,0,4,0,3,0,3,0,12,0,7,8,4,0,0,0,20,5,7,3,10,0,0,0,26,3,12,9,10,3,0,0,37,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,24,47,19,29,25,7,0,150,15,8,0,0,11,0,3,38,17,7,3,0,9,0,0,41,3,6,0,3,5,3,0,23,5,16,8,4,6,0,0,35,9,24,6,10,3,0,0,55
5113112,3,3,0,0,8,0,0,18,6,0,0,0,6,0,0,12,5,9,0,0,3,0,0,20,6,9,7,0,6,0,0,39,10,16,7,0,3,0,0,41,9,12,0,3,3,0,3,31,7,15,3,5,3,0,0,32,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,57,69,16,10,38,4,9,192,5,0,0,0,4,0,0,18,6,4,0,0,0,0,0,10,3,5,4,8,6,0,0,25,8,10,7,18,3,0,0,42,7,17,12,0,0,0,0,36,0,10,12,11,3,0,3,42,0,4,8,6,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,5,34,53,44,39,24,3,6,205,9,3,0,0,9,0,0,33,13,7,0,0,9,0,0,21,8,22,4,8,6,0,0,48,12,21,20,20,8,0,0,79,21,34,17,4,9,3,0,75
5113113,9,4,0,0,11,0,0,26,6,3,0,0,16,0,0,21,9,3,0,0,6,0,0,18,17,14,3,0,6,0,0,38,7,7,4,4,4,0,0,30,3,11,3,0,4,0,0,27,0,10,0,0,5,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,53,52,9,5,62,3,4,189,3,4,0,0,7,0,0,12,6,0,0,0,3,0,3,10,3,5,4,3,0,0,0,16,0,10,10,10,7,0,0,41,3,14,11,9,3,0,0,34,3,13,8,7,4,0,0,29,0,4,0,6,3,0,0,15,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,17,51,39,40,29,3,3,178,14,8,0,0,21,0,0,44,7,6,0,0,16,0,3,35,11,5,4,3,7,0,0,36,20,21,11,14,13,3,0,74,15,17,15,10,9,0,0,62
5113114,15,0,0,0,6,0,0,24,13,0,0,0,8,0,0,17,6,3,0,0,3,3,0,14,0,11,4,0,3,3,0,19,15,20,0,0,4,0,0,44,12,16,0,3,5,0,0,34,3,13,8,0,3,0,0,23,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,59,71,10,7,35,6,0,189,7,0,0,0,4,0,0,14,8,3,0,0,9,0,0,22,11,4,0,0,0,0,0,19,0,9,0,11,5,0,0,31,3,13,13,6,5,0,0,41,0,9,8,9,0,0,0,37,0,3,8,3,0,0,0,14,0,0,0,0,4,3,0,11,0,0,0,3,0,0,0,3,34,49,32,37,25,6,3,186,25,0,0,0,11,0,0,43,20,3,0,0,17,0,0,41,16,5,0,0,5,3,0,32,0,21,9,13,8,7,0,51,18,35,8,8,8,0,0,85
5113115,11,3,0,0,5,0,0,17,11,0,0,0,7,0,0,22,3,7,0,0,16,0,3,30,10,9,5,3,6,3,0,30,4,14,0,0,0,0,0,24,3,20,5,0,5,0,0,36,3,8,0,0,3,0,0,13,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,3,47,58,19,5,50,0,4,181,6,3,0,0,5,0,0,19,8,8,0,0,3,0,0,17,0,4,0,9,8,0,0,22,3,10,12,8,5,0,3,42,4,8,7,10,0,0,0,32,5,7,5,10,3,0,0,29,0,3,4,3,3,0,0,17,0,3,0,0,6,0,0,7,0,0,0,0,0,0,0,0,24,49,29,37,33,3,6,184,16,6,0,0,12,0,0,39,13,7,3,0,9,0,0,38,4,7,0,9,19,0,4,51,12,18,20,12,8,3,3,70,10,22,6,7,3,0,3,53
5113116,18,0,0,0,3,0,0,16,3,3,0,0,3,0,0,5,0,5,0,0,6,0,0,16,3,12,3,0,7,0,0,21,7,9,0,0,3,0,0,26,10,6,3,0,6,0,0,27,0,3,3,0,7,0,0,16,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,42,36,9,3,32,9,0,137,12,0,0,0,3,0,0,11,7,0,0,0,3,0,0,11,0,5,0,0,8,0,0,20,8,7,8,10,0,0,0,35,0,11,5,0,0,0,0,22,0,13,7,0,3,0,0,22,0,4,0,6,3,0,0,14,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,25,34,23,22,28,4,5,149,24,0,0,0,8,0,0,36,8,3,0,0,7,0,0,19,0,9,0,4,17,4,0,34,15,18,11,10,11,0,0,55,14,17,11,0,4,0,0,49
