SA1_7DIGITCODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
5101406,0,0,0,29,37,66,0,0,0,0,0,0,0,0,0,39,42,78,0,4,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,7,4,7,15,22,6,7,14,0,0,0,89,110,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,42,57,98,0,0,0,0,0,0,42,57,98,19,23,42,5,0,5,151,190,341
5101407,0,3,3,31,32,67,0,0,0,5,0,6,0,0,0,90,89,178,3,0,3,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,4,3,4,3,6,14,7,14,19,0,0,0,158,153,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,39,111,3,0,3,0,0,0,75,39,113,15,22,38,3,3,13,248,227,473
5101408,3,0,3,20,40,59,0,0,0,0,0,0,0,0,0,50,37,87,0,3,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,10,3,5,7,0,0,0,87,89,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,62,0,0,0,0,3,3,34,31,64,16,14,29,3,0,3,145,135,282
5101409,0,0,0,15,30,46,0,0,0,0,0,0,0,0,0,23,20,42,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,5,0,3,3,0,0,0,0,0,0,53,60,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,73,0,0,0,0,0,0,36,34,73,12,16,27,0,0,0,104,122,224
5101410,0,0,0,17,18,34,0,0,0,3,0,3,0,0,0,48,38,81,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,0,0,0,0,0,0,14,12,21,0,5,7,0,0,0,89,80,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,61,0,0,0,0,0,0,30,33,61,29,30,58,0,0,0,148,139,285
5101411,3,3,8,28,30,52,0,0,0,6,5,11,0,0,0,60,57,121,4,5,8,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,0,0,0,0,0,4,3,3,3,0,3,5,0,0,0,113,114,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,44,0,0,0,0,0,0,24,20,44,15,19,33,5,3,6,150,157,308
5101412,0,4,4,32,39,76,0,0,0,3,0,0,0,0,0,32,31,58,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,3,3,3,4,10,8,17,0,0,0,83,86,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,63,130,0,0,0,0,0,0,64,63,130,29,21,51,0,0,0,180,175,351
5101413,0,0,0,10,12,21,0,0,0,4,3,3,0,0,0,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,23,24,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,33,0,0,0,0,0,0,18,20,34,4,14,15,0,0,0,43,59,103
5101414,0,0,0,7,12,23,0,0,0,3,3,3,0,0,0,10,4,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,15,0,0,0,30,33,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,42,0,0,0,0,0,0,18,18,42,3,0,8,0,0,0,56,57,112
5101415,0,0,0,50,37,92,0,0,0,0,0,3,0,0,0,68,73,139,3,3,6,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,11,8,20,0,0,0,3,4,7,6,10,12,3,0,4,0,0,0,153,140,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,53,146,0,0,0,0,0,0,87,55,143,18,17,28,0,0,0,255,214,468
5101416,0,0,0,25,22,51,0,0,0,0,0,0,0,0,0,32,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,8,6,0,0,0,66,54,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,56,0,0,0,0,0,0,36,22,56,18,20,37,0,0,0,121,102,221
5101417,0,0,0,37,42,78,0,0,0,7,4,13,0,0,0,71,82,150,0,0,0,0,0,0,0,0,0,3,3,7,3,0,5,0,0,0,0,0,0,0,0,0,12,6,19,0,0,0,0,0,3,3,6,13,13,18,33,0,0,0,153,163,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,72,166,0,0,0,0,0,0,94,70,169,85,82,162,0,0,3,333,321,653
5101418,0,0,0,44,34,76,0,0,0,3,0,3,0,0,0,33,31,63,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,13,10,27,0,0,0,102,86,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,40,77,0,0,0,0,0,0,37,40,77,16,16,30,4,0,4,161,136,299
5101419,3,3,6,32,31,62,0,0,0,0,3,3,0,0,0,109,86,196,0,0,0,0,4,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,14,18,3,7,8,0,0,0,153,146,300,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,49,45,99,0,0,0,0,0,0,52,45,96,6,13,19,0,0,0,218,204,426
5101420,3,7,6,51,65,115,0,0,0,5,6,5,0,0,0,46,40,83,3,3,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,0,8,8,17,5,9,15,0,0,0,121,132,253,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,3,7,8,94,84,179,0,0,0,0,0,0,91,84,179,32,24,56,4,6,9,257,263,518
5101421,0,3,3,64,57,120,0,0,0,4,8,10,0,0,0,70,81,153,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,8,13,12,21,0,0,0,0,0,0,13,12,23,8,8,24,0,0,0,187,183,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,122,110,234,0,3,6,0,0,0,123,112,241,27,20,43,0,0,0,342,326,665
5101423,0,3,5,20,39,60,0,0,0,3,3,5,0,0,0,39,37,79,0,3,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,0,3,3,4,6,8,5,14,0,0,0,84,95,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,68,147,0,0,3,0,3,4,78,71,151,29,32,64,0,0,0,193,208,403
5101424,3,0,6,29,27,62,0,0,0,0,0,0,0,0,0,34,29,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,11,0,0,0,0,0,0,4,0,5,3,8,8,0,0,0,80,76,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,53,108,0,0,0,0,0,3,55,48,109,45,33,79,10,4,7,190,161,352
5101425,0,0,0,31,40,68,0,0,0,0,0,3,0,0,0,60,52,113,0,0,0,0,0,0,0,0,0,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,0,0,0,0,0,0,4,5,9,13,12,20,0,0,0,116,125,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,58,115,0,0,0,0,0,0,66,58,118,7,7,22,0,0,0,193,190,377
5101426,0,4,4,34,35,68,0,0,0,3,3,4,0,0,0,32,36,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,14,11,23,0,0,0,86,94,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,36,83,7,3,9,0,0,0,50,39,87,10,12,26,0,0,0,143,149,293
5101427,4,0,6,9,7,20,0,0,0,0,0,0,0,0,0,11,11,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,9,0,5,10,0,0,0,32,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,54,0,0,0,0,0,0,32,27,54,4,5,15,0,0,0,74,62,141
5101501,0,5,5,23,18,37,0,0,0,0,0,3,0,0,0,42,54,88,0,0,0,3,3,8,0,0,0,3,5,10,3,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,7,9,0,0,0,0,0,0,76,93,164,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,93,0,0,0,0,0,0,41,45,93,12,12,18,0,0,0,130,156,282
5101502,5,10,17,23,33,62,0,0,0,0,4,3,0,0,0,44,55,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,3,3,4,0,0,3,0,0,3,4,7,9,9,3,10,0,0,0,93,107,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,57,121,0,0,3,0,0,0,66,63,125,8,12,17,0,4,3,167,190,361
5101503,0,0,3,45,31,79,0,0,0,3,3,4,0,0,0,46,61,111,0,0,0,0,0,0,4,3,5,3,7,10,0,0,0,0,0,0,3,0,3,0,5,9,11,3,13,0,0,0,0,3,5,9,8,19,8,8,19,0,0,0,133,133,266,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,77,159,0,0,3,0,0,0,88,79,163,26,39,65,0,0,3,253,256,514
5101504,0,7,6,16,22,41,0,0,0,0,0,3,0,0,0,46,46,88,0,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,6,3,13,0,3,4,0,0,0,73,91,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,67,0,0,0,0,0,0,35,31,70,11,7,21,0,0,0,125,135,258
5101505,0,4,7,47,56,95,0,0,0,4,4,15,0,0,0,51,67,121,0,3,4,4,4,5,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,4,3,6,0,0,0,0,0,0,10,11,23,8,9,18,0,0,0,128,172,292,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,92,183,0,3,3,0,0,0,87,94,189,20,14,38,0,0,3,247,288,532
5101506,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5101507,0,5,6,30,46,77,0,0,0,0,6,9,0,0,0,66,71,134,0,0,0,4,5,6,5,3,3,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,8,15,19,7,5,14,0,0,0,125,160,287,3,3,4,3,0,3,0,0,0,0,0,0,4,0,6,0,4,3,7,9,12,112,91,195,0,0,0,0,0,0,113,91,200,24,36,57,0,4,4,270,296,566
5101508,0,0,3,37,40,81,0,0,0,0,0,0,0,0,0,30,44,81,0,0,0,3,6,12,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,3,11,4,8,12,0,0,0,87,111,202,4,4,5,0,3,5,0,0,0,0,0,0,0,0,4,4,0,9,9,3,8,69,71,142,5,0,5,0,0,0,77,69,142,15,8,26,0,0,3,191,208,398
5101509,3,5,5,22,23,50,0,0,0,0,0,0,0,0,0,35,52,86,0,0,0,3,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,5,3,3,5,3,6,0,0,0,0,0,0,3,5,13,7,3,13,0,0,0,84,100,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,49,0,0,0,0,0,0,22,26,49,11,10,18,0,0,0,115,136,250
5101510,4,0,3,56,93,154,0,0,0,3,6,10,0,0,0,54,77,129,0,0,0,10,8,15,0,3,9,0,3,3,3,0,4,0,0,0,0,0,4,0,0,0,8,10,13,5,0,7,0,0,0,6,15,22,0,3,4,0,0,0,147,218,364,0,0,0,3,3,9,0,0,0,0,0,0,5,8,8,0,0,0,5,4,10,90,78,168,0,0,0,0,0,0,89,78,165,15,17,27,0,3,3,264,322,589
5101513,0,0,3,36,42,76,0,0,0,12,3,18,0,0,0,35,50,82,0,5,5,0,4,4,0,3,4,4,7,13,0,0,0,0,0,0,3,0,8,0,0,0,5,4,16,0,0,0,3,0,3,0,3,7,8,17,16,0,3,0,114,136,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,107,228,0,0,0,0,0,0,121,108,232,30,20,51,0,0,0,274,271,538
5101514,9,11,19,44,52,94,0,0,0,7,12,24,0,0,0,52,51,106,0,0,4,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,3,3,8,3,6,7,0,0,0,0,0,4,0,3,9,17,15,32,0,0,0,149,155,298,4,0,3,10,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,142,274,0,0,0,0,0,0,129,144,270,52,37,89,0,0,0,340,359,699
5101515,4,7,10,23,30,51,0,0,0,4,0,9,0,0,0,28,48,74,0,0,0,0,0,0,0,5,3,3,4,4,4,3,3,0,0,0,8,3,9,7,6,7,0,6,5,0,0,0,5,3,4,7,5,10,0,3,8,0,0,0,90,113,196,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,53,36,90,0,0,0,0,0,0,53,36,90,19,20,39,0,0,0,166,176,344
5101516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101517,11,4,12,21,27,43,0,0,0,3,4,9,0,0,0,47,52,96,6,3,5,0,3,3,0,0,0,7,6,16,0,0,0,0,0,0,0,0,0,12,5,18,0,3,4,0,0,0,0,0,3,3,5,7,8,7,24,0,0,0,111,120,230,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,91,173,0,0,3,3,3,7,89,91,180,20,29,50,6,8,10,230,263,497
5101518,0,0,0,20,31,55,0,0,0,0,0,0,0,0,0,30,50,78,0,0,3,4,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,9,4,3,5,0,0,0,0,0,0,0,5,11,3,0,7,0,0,0,70,101,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,39,86,0,0,0,0,0,0,50,39,88,6,5,14,0,0,0,124,153,274
5101519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101520,4,4,5,20,21,37,0,0,0,3,0,4,0,0,0,36,42,76,0,4,7,0,0,0,4,4,7,0,0,4,0,0,0,0,0,0,0,3,3,4,9,8,4,5,8,0,0,0,3,0,3,0,0,0,5,12,16,0,0,0,72,101,176,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,54,91,0,0,0,0,0,0,39,54,91,9,9,23,0,3,4,134,169,304
5101521,0,0,0,30,42,74,0,0,0,0,0,0,0,0,0,59,63,121,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,3,10,3,9,0,0,0,0,0,0,3,8,5,5,10,12,0,0,0,107,132,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,37,92,0,0,0,0,0,0,53,37,92,9,8,15,0,0,3,169,173,347
5101601,0,3,3,16,31,48,0,0,0,0,0,0,0,0,0,44,46,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,70,85,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,73,0,0,0,0,0,0,39,35,73,16,12,30,0,0,0,122,137,259
5101602,0,0,3,37,48,83,0,0,0,3,0,3,0,0,0,62,68,133,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,0,0,3,3,0,4,3,3,10,0,0,3,0,0,0,4,13,17,6,7,21,0,0,0,126,141,272,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,3,4,4,3,4,60,59,126,0,0,0,0,0,0,60,67,126,31,35,69,0,0,0,226,251,482
5101603,3,3,4,19,17,40,0,0,0,5,5,7,0,0,0,23,27,50,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,8,0,8,3,4,12,0,0,0,65,65,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,21,57,0,0,0,0,0,0,35,21,57,16,18,36,0,0,0,115,102,223
5101604,0,0,3,23,28,43,0,0,0,0,4,4,0,0,0,54,40,92,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,8,0,0,0,0,0,0,3,0,3,3,3,5,0,0,0,87,73,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,55,0,0,0,0,0,0,41,16,55,24,10,30,0,0,0,149,105,250
5101605,0,0,0,37,33,64,0,0,0,0,3,3,0,0,0,28,43,73,0,0,0,0,0,0,0,4,5,8,4,10,0,0,0,0,0,0,0,3,3,0,0,0,7,4,11,4,0,4,0,0,0,5,18,24,4,3,7,0,0,0,85,114,205,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,59,116,0,0,0,0,0,0,61,59,116,34,60,99,0,0,0,187,235,419
5101606,0,0,0,15,24,41,0,0,0,0,0,0,0,0,0,31,32,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,6,0,7,3,3,8,0,3,3,0,0,0,56,67,125,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,4,3,5,33,40,67,0,0,0,0,0,0,33,40,71,14,5,21,0,0,0,102,112,213
5101607,3,0,3,34,52,82,0,0,0,0,0,0,0,0,0,87,92,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,9,0,0,0,0,0,3,3,3,13,3,3,11,0,0,0,138,159,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,6,3,71,58,132,0,0,0,0,0,0,71,58,132,24,24,53,0,0,3,237,245,486
5101608,0,0,0,73,73,150,0,0,0,3,4,8,0,0,0,96,88,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,6,17,0,0,0,0,0,0,5,6,14,7,5,8,0,0,0,201,193,391,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,3,3,4,8,119,99,216,0,0,0,0,3,3,119,98,215,33,27,60,3,0,3,359,325,686
5101609,3,3,3,23,25,47,0,0,0,0,0,3,0,0,0,37,47,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,0,0,0,0,3,3,5,3,11,0,0,0,70,76,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,32,83,0,0,0,0,0,0,47,32,83,16,8,21,0,0,0,133,127,254
5101610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101611,3,3,3,51,64,117,0,0,0,4,12,17,0,0,0,41,30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,3,0,3,5,15,19,3,11,16,0,0,0,119,138,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,89,186,0,0,0,0,0,0,88,89,186,39,42,82,0,0,0,254,275,532
5101612,0,0,0,16,24,38,0,0,0,0,0,0,0,0,0,14,12,28,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,4,3,3,3,4,0,0,0,33,51,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,7,45,30,79,3,0,3,0,0,0,53,31,83,15,8,23,0,0,0,102,100,197
5101701,0,0,0,37,40,75,0,0,0,0,3,6,0,0,0,50,51,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,12,9,22,7,8,21,0,0,0,113,111,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,45,116,0,0,4,0,0,0,75,51,121,22,16,33,5,4,4,206,175,388
5101702,0,3,3,41,73,116,0,0,0,4,4,11,0,0,0,33,36,67,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,6,0,0,3,4,3,9,0,0,3,0,0,0,8,15,26,8,7,10,0,0,0,109,154,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,80,81,161,0,0,0,0,0,0,81,81,162,32,33,66,3,3,9,225,285,506
5101703,0,6,4,58,53,117,0,0,0,6,7,9,0,0,0,27,54,78,0,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,22,40,0,0,0,0,0,3,9,12,17,3,4,13,0,0,4,134,156,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,100,213,0,3,7,0,0,0,120,103,222,29,26,55,7,5,7,286,291,578
5101704,0,0,0,54,43,102,0,0,0,4,3,8,0,0,0,36,30,62,3,4,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,4,0,4,0,0,0,15,3,19,8,8,10,9,7,9,0,0,0,132,104,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,52,115,0,0,0,0,0,0,64,49,112,16,13,35,0,0,3,214,173,389
5101705,0,5,7,47,52,94,0,0,0,0,3,5,0,0,0,31,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,0,0,0,0,0,9,6,14,11,10,19,0,0,0,100,113,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,64,47,109,0,0,0,5,4,4,66,51,121,19,19,40,0,0,0,187,194,380
5101706,0,0,0,49,50,99,0,0,0,0,0,0,0,0,0,30,44,73,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,7,0,0,0,0,0,3,8,10,19,5,5,9,0,0,0,108,115,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,45,111,0,4,4,0,0,0,66,50,114,10,15,32,0,0,0,186,187,369
