SA1_7DIGITCODE_2016,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5105201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5105301,0,0,0,0,0,0,0,0,0,6,8,3,3,0,8,0,0,0,0,22,14,14,37,45,45,40,7,0,0,201
5105302,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,8,3,35,39,35,28,8,0,0,154
5105303,0,0,3,0,8,3,0,0,0,13,0,3,7,0,3,0,0,0,0,14,22,33,44,61,72,50,3,0,0,284
5105304,0,3,0,0,14,0,0,0,0,16,0,3,3,3,3,0,0,0,0,13,16,20,28,55,102,40,5,0,0,270
5105305,0,3,0,0,7,0,0,0,0,17,0,0,0,3,6,0,0,0,0,14,18,18,31,46,71,69,12,6,0,271
5105306,0,0,0,0,0,0,0,0,0,5,0,3,0,5,3,0,0,0,0,11,4,6,5,21,24,5,3,0,0,75
5105307,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,3,3,0,0,7,3,6,9,15,22,24,11,0,0,97
5105308,3,0,3,0,0,3,0,0,0,10,7,0,0,3,3,0,0,0,0,12,14,15,30,35,59,42,11,0,0,209
5105309,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,9,9,9,15,38,25,3,0,0,106
5105310,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,12,17,13,31,40,23,4,0,0,131
5105311,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,16,20,3,19,34,49,25,5,0,0,156
5105312,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,12,20,16,33,60,56,19,0,0,214
5105313,0,6,0,0,0,4,0,0,0,13,0,0,0,0,0,3,0,0,0,7,8,9,14,16,35,36,0,0,0,116
5105314,0,0,3,4,0,4,0,0,0,11,0,3,3,4,5,3,6,0,0,18,14,20,32,55,62,59,24,0,0,265
5105315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,5,0,0,22
5105316,0,0,0,0,0,5,0,0,0,6,0,0,0,0,3,3,0,0,0,8,6,18,21,26,55,46,7,7,0,188
5105317,0,0,0,0,0,4,0,0,0,13,0,0,0,4,3,4,0,0,0,11,22,24,43,85,70,32,10,3,0,281
5105318,4,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,5,15,11,27,26,48,18,5,0,0,159
5105319,3,0,8,4,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,6,12,7,31,36,31,25,12,0,0,151
5105320,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,11,3,25,35,36,23,6,0,0,135
5105321,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,8,5,12,30,35,40,39,0,3,0,157
5105322,0,0,6,0,0,0,0,0,0,13,0,0,3,0,0,3,0,0,0,3,10,8,32,31,31,25,3,0,0,142
5105323,0,0,0,0,0,0,0,0,0,3,0,4,0,3,4,0,0,0,0,8,13,15,24,30,43,26,14,0,0,169
5105324,0,0,5,4,7,0,0,0,0,19,0,0,0,0,3,0,0,0,0,8,26,15,20,43,82,56,10,0,0,257
5105325,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,9,7,9,18,39,39,27,9,0,0,139
5105326,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,8,5,3,17,26,31,12,0,0,95
5105327,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,0,3,0,4,18,13,17,23,4,0,0,86
5105328,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,8,4,4,9,23,27,37,3,0,0,112
5105329,0,3,0,3,0,0,0,0,0,9,3,0,0,0,7,3,0,0,0,18,8,19,26,32,45,48,11,0,0,190
5105330,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,11,3,8,9,28,27,4,0,0,99
5105331,0,4,0,0,3,0,0,0,0,12,0,0,4,0,3,0,0,0,0,10,12,16,24,19,32,37,10,0,0,155
5105332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105333,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,8,6,6,9,26,20,3,0,0,85
5105334,0,0,0,3,0,4,0,0,0,10,0,0,0,0,3,0,0,0,0,8,9,16,21,30,41,30,7,0,0,155
5105335,0,3,0,0,3,0,0,0,0,7,0,0,0,0,3,5,0,0,0,11,12,25,25,28,63,63,14,8,0,232
5105336,0,0,0,3,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,9,6,18,19,20,27,3,0,0,96
5105337,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,8,13,19,18,35,14,8,0,0,110
5105338,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,9,7,12,24,30,26,7,0,0,109
5105401,0,0,0,8,3,3,0,0,0,13,0,0,3,3,0,0,0,0,0,8,9,16,37,33,25,27,3,0,0,152
5105402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,6,22,7,21,22,4,0,0,82
5105403,0,4,3,7,0,0,0,0,0,11,0,0,0,3,8,0,0,0,0,9,12,24,47,54,48,24,9,0,0,217
5105404,0,5,3,0,0,3,0,0,0,15,0,3,3,4,0,0,0,0,0,12,9,25,39,46,40,38,3,0,0,201
5105405,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,15,33,26,25,13,6,0,0,110
5105406,0,0,5,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,3,12,20,23,18,17,0,0,0,96
5105407,0,0,4,4,4,0,3,0,0,18,0,3,0,0,5,3,0,0,0,11,20,30,35,50,80,54,14,0,0,286
5105408,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,10,10,40,49,40,40,12,0,0,203
5105409,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,4,10,47,28,34,30,10,0,0,161
5105410,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,4,5,20,9,9,8,0,0,0,55
5105411,0,0,3,3,4,5,0,0,0,17,0,0,0,0,0,3,0,0,0,8,11,25,30,40,51,39,5,0,0,197
5105412,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,6,14,16,25,18,3,0,0,92
5105413,0,0,3,3,0,4,0,0,0,9,0,0,4,0,0,0,0,0,0,5,11,12,40,24,24,15,4,0,0,125
5105414,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,9,3,8,14,23,26,5,0,0,99
5105415,0,0,4,0,3,3,0,0,0,10,0,0,0,0,0,3,0,0,0,13,10,17,25,31,73,62,25,5,0,252
5105416,0,0,0,0,4,0,0,0,0,4,0,0,0,3,9,0,0,0,0,10,4,17,44,42,56,41,6,3,0,217
5105417,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,12,22,26,30,31,4,0,0,143
5105418,0,0,5,0,0,3,0,0,0,6,0,0,0,0,3,4,0,0,0,11,11,9,27,15,24,29,12,0,0,123
5105419,3,0,0,0,3,0,0,0,0,7,0,0,3,3,3,0,0,0,0,11,13,19,34,32,49,38,9,0,0,188
5105420,0,0,0,0,0,3,0,0,0,6,3,0,0,0,4,3,0,0,0,13,4,9,54,31,27,28,7,0,0,161
5105421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,25,31,34,41,41,18,0,0,200
5105422,0,0,5,0,3,0,0,0,0,13,0,0,0,0,3,0,4,0,0,6,12,15,36,35,45,30,20,3,0,189
5105423,0,0,7,5,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,10,21,11,53,51,52,44,6,3,0,239
5105424,0,3,3,4,0,3,0,0,0,7,3,0,3,0,4,0,0,0,0,15,10,18,28,31,33,26,7,0,0,152
5105425,0,0,4,0,3,3,3,0,0,12,0,0,0,0,3,0,0,0,0,7,18,16,40,22,50,60,11,0,0,218
5105426,0,3,4,4,7,0,0,0,0,14,0,0,0,3,0,0,5,0,0,6,18,14,47,34,63,37,15,0,0,227
5105427,0,0,0,0,0,3,0,0,0,5,0,0,6,4,5,0,0,0,0,13,11,24,38,39,39,33,5,0,0,200
5105428,0,0,5,3,4,3,0,0,0,20,0,3,0,0,5,0,0,0,0,15,13,30,67,43,62,38,11,0,0,264
5105429,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,14,6,4,26,25,18,17,3,0,0,104
5105430,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,11,5,32,17,26,16,6,0,0,116
5105431,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,5,5,29,19,18,7,4,0,0,80
5105432,0,0,0,0,3,0,0,0,0,8,0,0,0,3,3,0,0,0,0,6,7,14,17,26,31,14,5,0,0,117
5105501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5105601,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,6,20,21,20,12,0,0,0,83
5105602,0,0,3,3,5,0,0,0,0,19,0,3,0,3,3,0,0,0,0,11,3,24,34,22,40,34,0,0,0,156
5105603,0,0,3,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3,14,9,31,25,32,22,3,0,0,143
5105604,0,0,4,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,7,7,22,21,33,20,0,0,0,111
5105605,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,9,6,7,41,24,37,35,3,0,0,161
5105606,0,0,3,4,0,0,0,0,0,7,0,0,3,0,0,3,0,0,0,9,7,7,25,23,35,20,4,0,0,128
5105607,0,5,3,3,0,4,0,0,0,11,0,0,3,3,3,4,0,0,0,11,9,23,51,43,44,53,7,0,0,242
5105608,0,0,3,3,6,6,0,0,0,15,0,0,5,3,3,4,0,0,0,17,14,34,59,61,64,46,7,0,0,276
5105609,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,6,9,16,13,28,23,3,0,0,114
5105610,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,10,19,21,25,28,44,22,6,0,0,159
5105611,0,0,3,0,3,0,0,0,0,9,0,3,0,0,5,0,0,0,0,10,7,16,36,22,37,24,0,0,0,140
5105612,0,6,0,0,0,0,0,0,0,3,0,4,4,3,0,0,0,0,0,9,3,22,26,24,33,17,0,0,0,129
5105613,0,4,0,0,0,0,0,0,0,8,0,0,3,9,9,0,0,0,0,22,14,28,50,50,56,49,6,0,0,257
5105614,0,0,0,3,0,0,0,0,0,7,0,0,3,3,0,3,0,0,0,6,6,13,45,50,50,34,3,0,0,199
5105615,0,0,3,3,5,0,0,0,0,10,0,3,7,0,3,0,0,0,0,17,3,15,40,24,35,13,5,0,0,133
5105616,0,0,0,4,3,0,0,0,0,5,0,3,3,3,3,0,0,0,0,11,16,18,33,34,57,35,7,0,0,203
5105617,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,0,0,0,0,7,32,26,13,19,69,36,5,0,0,208
5105618,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,14,13,24,24,21,63,44,13,0,0,202
5105619,4,7,3,4,0,4,0,0,0,24,6,0,3,3,6,4,0,0,0,24,21,31,77,59,63,46,12,0,0,309
5105620,0,0,0,4,0,0,0,0,0,11,0,4,0,0,4,0,0,0,0,8,14,24,32,39,56,37,3,0,0,202
5105621,0,0,0,0,4,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,10,12,26,38,35,41,3,0,0,169
5105622,0,0,0,0,4,0,0,0,0,7,0,0,3,3,5,3,0,0,0,13,8,14,33,31,42,45,11,0,0,187
5105623,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,3,0,0,0,8,6,26,42,38,40,55,5,0,0,221
5105624,0,0,0,4,0,0,0,0,0,5,0,0,3,3,4,0,0,0,0,6,8,13,36,30,26,13,4,0,0,131
5105625,0,3,3,0,5,0,0,0,0,8,0,5,0,6,6,0,0,0,0,17,22,25,34,43,51,18,6,0,0,206
5105626,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,15,12,19,24,42,42,27,0,0,0,173
5105627,0,0,3,3,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,7,16,39,29,29,71,40,3,0,0,229
5105628,0,0,5,4,5,0,0,0,0,9,0,0,8,3,3,4,0,0,0,19,14,16,61,50,59,37,3,0,0,245
5105629,0,3,8,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,6,11,21,34,40,46,12,4,0,0,166
5105630,0,0,5,3,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,9,11,11,22,32,28,12,5,0,0,117
5105631,0,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,17,26,39,62,31,4,0,0,190
5105632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,5,0,0,19
5105633,0,0,0,0,8,0,0,0,0,7,3,0,3,0,0,3,0,0,0,16,8,19,34,24,42,39,8,0,0,168
5105634,0,0,0,4,3,3,0,3,0,10,0,0,0,0,0,0,0,0,0,3,17,30,21,26,51,42,3,3,0,193
5105635,0,0,4,0,4,0,0,0,0,8,0,0,0,0,4,0,0,0,0,7,7,31,34,39,46,51,5,0,0,213
5105636,0,0,0,0,3,0,0,0,0,9,0,0,0,3,3,3,0,0,0,9,19,26,34,17,58,38,3,0,0,200
5105637,5,0,3,3,5,3,0,0,0,20,0,3,3,0,3,0,0,0,0,11,12,29,55,49,75,36,12,0,0,269
5105638,0,0,0,0,7,0,0,0,0,9,0,3,3,0,3,7,0,0,0,18,11,21,32,23,56,24,0,0,0,167
5105639,0,0,0,4,3,0,0,0,0,8,0,0,0,3,3,0,3,0,0,12,22,18,20,26,69,25,10,0,0,196
5105640,0,0,7,3,0,3,0,0,0,12,0,0,0,0,3,0,0,0,0,5,7,11,29,27,32,20,6,0,0,133
5105641,0,0,5,0,4,0,0,0,0,13,0,0,3,0,3,0,0,0,0,10,12,22,44,47,60,52,9,0,0,249
5105642,0,0,3,0,0,0,0,0,0,10,0,3,3,3,4,3,0,0,0,11,12,26,41,32,37,29,8,0,0,180
5105643,0,0,0,3,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,10,23,20,28,39,15,6,0,0,149
5105644,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,13,12,22,25,42,0,0,0,116
5105645,0,0,3,4,0,0,0,0,0,13,0,0,3,6,3,0,0,0,0,10,14,18,37,49,39,13,0,0,0,165
5105646,0,3,0,3,0,0,0,0,0,11,0,0,3,3,9,3,0,0,0,16,20,25,50,62,76,34,3,0,0,278
5105647,0,0,0,4,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,8,4,16,34,35,28,13,0,0,0,132
5105648,0,5,0,0,4,0,0,0,0,12,0,0,3,3,3,4,0,0,0,10,28,28,43,25,75,36,4,0,0,236
5105649,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,8,9,20,20,28,21,0,0,0,106
5105650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105651,0,3,0,3,0,3,0,0,0,12,0,5,0,4,3,6,0,0,0,14,7,32,19,30,48,38,3,0,0,179
5105701,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,11,3,9,30,25,20,7,0,0,0,101
5105702,3,0,3,0,7,5,0,0,0,20,0,0,4,8,4,4,0,0,0,23,21,21,49,47,65,34,8,0,0,257
5105703,0,0,3,0,0,7,0,0,0,11,0,0,5,0,0,4,0,0,0,5,10,11,35,32,48,31,7,0,0,180
5105704,0,3,4,0,0,0,0,0,0,8,3,8,0,0,0,0,0,0,0,9,21,19,63,56,52,19,3,0,0,239
5105707,0,0,3,5,3,0,0,0,0,17,0,5,0,3,3,3,0,0,0,19,3,29,36,39,35,35,0,0,0,181
5105708,0,0,4,0,5,0,0,0,0,11,0,0,4,5,7,3,0,0,0,19,14,20,74,58,67,34,3,0,0,273
5105709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
5105710,0,0,3,3,0,3,0,0,0,14,0,0,3,6,5,4,0,0,0,22,14,22,42,38,42,46,4,0,0,213
5105711,0,0,3,0,0,0,0,0,0,8,0,0,0,4,0,3,0,0,0,7,3,14,27,16,24,18,3,0,0,97
5105712,0,0,0,0,5,0,0,0,0,6,0,0,0,3,4,0,0,0,0,4,6,5,30,25,26,32,3,0,0,127
5105713,0,3,0,5,0,0,0,0,0,13,0,0,4,0,4,0,0,0,0,8,12,21,41,35,35,25,5,0,0,167
5105715,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,19,19,31,29,54,39,8,0,0,197
5105716,0,0,0,3,4,6,0,0,0,12,0,0,0,0,3,0,0,0,0,3,11,29,41,39,44,25,4,0,0,194
5105717,0,0,0,0,0,3,0,0,0,7,0,0,6,3,3,3,0,0,0,12,7,12,46,27,36,31,3,0,0,166
5105718,0,0,0,0,4,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,10,21,40,53,42,41,6,0,0,213
5105719,0,0,0,3,7,0,0,0,0,11,0,0,4,4,0,0,0,0,0,11,12,16,36,42,62,34,8,0,0,208
5105720,0,0,4,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,13,9,31,33,39,52,31,3,0,0,201
5105721,0,0,3,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,7,12,28,23,28,21,4,0,0,121
5105722,0,0,8,7,5,3,0,0,0,22,0,0,7,3,0,0,0,0,0,12,5,17,45,33,38,31,4,0,0,174
5105723,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,16,14,23,45,42,41,58,13,0,0,224
5105724,0,0,0,0,3,0,0,0,0,13,0,5,0,5,3,3,0,0,0,21,24,33,46,53,75,38,13,0,0,278
5105725,0,0,7,0,0,6,0,0,0,18,0,3,6,4,4,0,0,0,0,19,10,24,67,98,43,21,0,0,0,273
5105727,0,0,3,3,0,0,0,0,0,8,0,0,5,3,3,0,0,0,0,13,9,12,53,46,47,40,12,0,0,220
5105728,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,11,15,19,31,20,3,0,0,112
5105729,0,0,7,0,4,7,0,0,0,21,0,0,5,3,0,4,0,0,0,18,16,23,74,64,53,54,10,0,0,296
5105730,0,3,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,10,11,16,32,45,37,32,4,0,0,178
5105731,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,3,5,7,8,24,17,6,0,0,74
5105732,0,0,3,0,3,0,0,0,0,4,0,3,0,3,3,0,0,0,0,10,11,17,13,16,47,34,7,0,0,158
5105733,0,8,25,20,7,3,0,0,0,67,3,5,30,21,7,7,0,0,0,71,48,183,680,367,194,99,25,0,0,1589
5105734,0,0,4,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,9,11,17,39,45,36,8,0,0,0,154
5105735,0,0,0,7,0,0,0,0,0,4,0,0,3,3,3,3,3,0,0,14,17,4,36,45,41,18,8,0,0,167
5105736,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,13,17,24,31,28,16,0,0,0,122
5105737,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,7,4,9,28,35,30,37,0,0,0,151
5105738,0,0,3,3,3,0,0,0,0,13,0,0,3,4,3,0,0,0,0,16,20,19,54,61,61,14,0,0,0,235
5105739,0,4,3,3,0,4,0,0,0,13,0,0,3,0,0,0,0,0,0,6,6,19,49,78,32,23,3,0,0,207
5105740,0,0,0,3,0,0,0,0,0,3,0,4,0,3,3,0,0,0,0,16,5,33,44,75,47,32,3,0,0,235
5105741,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,7,27,25,23,35,0,0,0,121
5105801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,27,3,8,0,0,0,0,75
5105802,3,3,4,3,3,0,0,0,0,14,0,0,0,0,8,0,0,0,0,17,17,17,32,42,48,25,5,0,0,190
5105803,0,5,3,0,7,3,0,0,0,14,0,3,4,3,6,4,0,0,0,19,18,36,53,76,84,41,6,0,0,321
5105804,0,0,6,3,4,0,0,0,0,14,0,4,0,7,3,0,0,0,0,20,18,43,97,76,45,43,8,0,0,316
5105805,0,0,4,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,8,3,7,19,17,20,13,3,0,0,81
5105806,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,6,14,14,9,7,3,0,0,54
5105807,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,3,10,16,22,18,3,0,0,74
5105808,0,3,4,0,0,3,0,0,0,9,4,3,0,3,3,3,0,0,0,12,15,17,30,27,50,33,23,0,0,196
5105809,0,0,3,0,7,3,0,0,0,17,0,0,0,4,7,3,0,0,0,20,14,24,39,77,97,71,9,0,0,328
5105810,0,6,0,3,3,0,0,0,0,16,0,3,3,0,5,3,0,0,0,13,14,23,30,40,66,49,10,0,0,234
5105811,0,0,0,0,7,3,0,0,0,8,0,0,0,4,4,4,0,0,0,13,15,19,25,39,60,34,13,0,0,207
5105812,0,4,0,0,0,0,0,0,0,9,0,0,0,0,4,3,0,0,0,8,11,15,4,27,44,26,8,0,0,130
5105813,0,0,0,3,3,0,0,0,0,6,0,0,0,3,4,3,0,0,0,18,9,19,26,52,69,38,11,0,0,223
5105902,0,8,10,8,3,0,0,0,0,30,0,0,11,5,0,0,0,0,0,15,18,54,182,146,89,18,4,0,0,510
5105905,0,3,0,0,4,0,0,0,0,6,0,0,3,0,3,0,0,0,0,7,13,21,25,26,43,19,3,0,0,157
5105906,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,19,7,11,32,51,26,3,0,0,143
5105907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105909,0,3,0,3,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,8,7,17,41,63,42,17,3,0,0,195
5105910,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,12,5,9,18,24,22,21,4,4,0,107
5105911,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,7,10,3,23,19,6,0,0,63
5105912,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,15,12,14,25,30,11,0,0,112
5105913,0,16,30,18,10,4,0,0,0,78,3,17,42,21,3,3,0,0,0,93,56,254,882,409,243,121,16,5,0,1986
5105914,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,9,7,16,15,37,37,7,0,0,115
5105915,0,0,4,4,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,10,16,14,33,62,46,20,3,0,0,203
5105916,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,12,8,27,17,32,24,6,0,0,126
5105917,0,0,3,0,4,0,0,0,0,14,0,0,0,3,0,0,0,0,0,5,14,10,31,22,44,15,6,0,0,140
5105918,0,0,0,0,4,0,0,0,0,7,0,0,3,3,5,0,0,0,0,10,8,13,31,35,34,11,6,0,0,146
5105919,0,0,3,3,0,0,0,0,0,9,0,3,0,3,4,0,0,0,0,5,11,15,20,33,42,22,3,0,0,145
5105920,0,0,4,0,0,0,0,0,0,10,3,0,3,7,8,7,0,0,0,23,20,18,57,61,52,22,4,0,0,241
5105921,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,11,16,28,31,22,17,3,0,0,129
5105922,0,0,0,3,3,0,0,0,0,8,0,0,3,4,0,0,0,0,0,14,7,14,64,75,27,19,3,0,0,208
5105923,0,3,3,3,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,6,8,23,50,64,35,6,0,0,0,188
5105924,4,0,3,3,3,0,0,0,0,20,0,3,0,0,0,0,0,0,0,9,35,25,36,75,96,29,7,0,0,308
5105925,0,0,3,3,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,3,15,9,18,48,21,24,0,0,0,134
5105926,0,3,5,0,3,0,0,0,0,7,0,3,0,3,3,0,0,0,0,8,15,21,62,80,59,26,3,0,0,262
5105927,0,0,0,3,4,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,10,15,25,41,36,13,8,0,0,143
5105928,0,0,0,4,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,4,9,20,29,20,7,0,0,0,88
5105929,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,11,6,27,33,25,14,3,0,0,113
5105930,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,8,11,10,28,38,17,3,0,0,112
5105932,0,3,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,11,21,50,46,36,10,0,0,0,177
5105933,0,0,4,0,5,0,0,0,0,12,0,4,0,0,0,4,0,0,0,12,11,19,49,60,60,32,3,0,0,234
5105934,0,0,4,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,22,52,48,24,11,6,0,0,174
5105935,0,3,3,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,9,13,52,73,25,15,6,6,0,0,194
5105936,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,6,31,47,18,6,0,0,0,123
5105938,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,13,14,49,64,38,20,5,0,0,201
5105939,0,0,0,3,0,0,0,0,0,8,0,3,0,3,4,0,0,0,0,8,10,10,33,65,41,18,0,0,0,175
5105940,0,0,5,0,4,0,0,0,0,10,0,3,0,3,4,3,0,0,0,16,13,21,61,85,74,24,10,0,0,279
5105941,0,0,0,3,0,0,0,0,0,6,0,0,3,0,4,0,0,0,0,11,26,23,25,58,79,23,9,0,0,238
5105942,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,11,11,19,66,53,8,8,0,0,179
5105943,0,0,0,3,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,9,7,16,61,59,30,11,4,0,0,185
5105944,0,0,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,11,17,33,30,45,32,3,0,0,166
