SA1_7DIGITCODE_2016,DC15_17FSEOMSolsET,DC15_17FSEOM_LpEns,DC15_17FSEOMT,DC15_17FSolsEVwwMSEO,DC15_17FSolsEVwwMSolsEVww,DC15_17FSolsEVwwMSolNwna,DC15_17FSolsEVwwMsol_pEns,DC15_17FSolsEVwwMSolsET,DC15_17FSolsEVwwM_LpEns,DC15_17FSolsEVwwMT,DC15_17FSolNwnaMSEO,DC15_17FSolNwnaMSolsEVww,DC15_17FSolNwnaMSolNwna,DC15_17FSolNwnaMsol_pEns,DC15_17FSolNwnaMSolsET,DC15_17FSolNwnaM_LpEns,DC15_17FSolNwnaMT,DC15_17FSol_pEnsMSEO,DC15_17FSol_pEnsMSolsEVww,DC15_17FSol_pEnsMSolNwna,DC15_17FSol_pEnsMsol_pEns,DC15_17FSol_pEnsMSolsET,DC15_17FSol_pEnsM_LpEns,DC15_17FSol_pEnsMT,DC15_17FSolsETMSEO,DC15_17FSolsETMSolsEVww,DC15_17FSolsETMSolNwna,DC15_17FSolsETMsol_pEns,DC15_17FSolsETMSolsET,DC15_17FSolsETM_LpEns,DC15_17FSolsETMT,DC15_17F_LpEnsMSEO,DC15_17F_LpEnsMSolsEVww,DC15_17F_LpEnsMSolNwna,DC15_17F_LpEnsMsol_pEns,DC15_17F_LpEnsMSolsET,DC15_17F_LpEnsM_LpEns,DC15_17F_LpEnsMT,DC15_17FTMSEO,DC15_17FTMSolsEVww,DC15_17FTMSolNwna,DC15_17FTMsol_pEns,DC15_17FTMSolsET,DC15_17FTM_LpEns,DC15_17FTMT,DC18_20FSEOMSEO,DC18_20FSEOMSolsEVww,DC18_20FSEOMSolNwna,DC18_20FSEOMsol_pEns,DC18_20FSEOMSolsET,DC18_20FSEOM_LpEns,DC18_20FSEOMT,DC18_20FSolsEVwwMSEO,DC18_20FSolsEVwwMSolsEVww,DC18_20FSolsEVwwMSolNwna,DC18_20FSolsEVwwMsol_pEns,DC18_20FSolsEVwwMSolsET,DC18_20FSolsEVwwM_LpEns,DC18_20FSolsEVwwMT,DC18_20FSolNwnaMSEO,DC18_20FSolNwnaMSolsEVww,DC18_20FSolNwnaMSolNwna,DC18_20FSolNwnaMsol_pEns,DC18_20FSolNwnaMSolsET,DC18_20FSolNwnaM_LpEns,DC18_20FSolNwnaMT,DC18_20FSol_pEnsMSEO,DC18_20FSol_pEnsMSolsEVww,DC18_20FSol_pEnsMSolNwna,DC18_20FSol_pEnsMsol_pEns,DC18_20FSol_pEnsMSolsET,DC18_20FSol_pEnsM_LpEns,DC18_20FSol_pEnsMT,DC18_20FSolsETMSEO,DC18_20FSolsETMSolsEVww,DC18_20FSolsETMSolNwna,DC18_20FSolsETMsol_pEns,DC18_20FSolsETMSolsET,DC18_20FSolsETM_LpEns,DC18_20FSolsETMT,DC18_20F_LpEnsMSEO,DC18_20F_LpEnsMSolsEVww,DC18_20F_LpEnsMSolNwna,DC18_20F_LpEnsMsol_pEns,DC18_20F_LpEnsMSolsET,DC18_20F_LpEnsM_LpEns,DC18_20F_LpEnsMT,DC18_20FTMSEO,DC18_20FTMSolsEVww,DC18_20FTMSolNwna,DC18_20FTMsol_pEns,DC18_20FTMSolsET,DC18_20FTM_LpEns,DC18_20FTMT,DC21_24FSEOMSEO,DC21_24FSEOMSolsEVww,DC21_24FSEOMSolNwna,DC21_24FSEOMsol_pEns,DC21_24FSEOMSolsET,DC21_24FSEOM_LpEns,DC21_24FSEOMT,DC21_24FSolsEVwwMSEO,DC21_24FSolsEVwwMSolsEVww,DC21_24FSolsEVwwMSolNwna,DC21_24FSolsEVwwMsol_pEns,DC21_24FSolsEVwwMSolsET,DC21_24FSolsEVwwM_LpEns,DC21_24FSolsEVwwMT,DC21_24FSolNwnaMSEO,DC21_24FSolNwnaMSolsEVww,DC21_24FSolNwnaMSolNwna,DC21_24FSolNwnaMsol_pEns,DC21_24FSolNwnaMSolsET,DC21_24FSolNwnaM_LpEns,DC21_24FSolNwnaMT,DC21_24FSol_pEnsMSEO,DC21_24FSol_pEnsMSolsEVww,DC21_24FSol_pEnsMSolNwna,DC21_24FSol_pEnsMsol_pEns,DC21_24FSol_pEnsMSolsET,DC21_24FSol_pEnsM_LpEns,DC21_24FSol_pEnsMT,DC21_24FSolsETMSEO,DC21_24FSolsETMSolsEVww,DC21_24FSolsETMSolNwna,DC21_24FSolsETMsol_pEns,DC21_24FSolsETMSolsET,DC21_24FSolsETM_LpEns,DC21_24FSolsETMT,DC21_24F_LpEnsMSEO,DC21_24F_LpEnsMSolsEVww,DC21_24F_LpEnsMSolNwna,DC21_24F_LpEnsMsol_pEns,DC21_24F_LpEnsMSolsET,DC21_24F_LpEnsM_LpEns,DC21_24F_LpEnsMT,DC21_24FTMSEO,DC21_24FTMSolsEVww,DC21_24FTMSolNwna,DC21_24FTMsol_pEns,DC21_24FTMSolsET,DC21_24FTM_LpEns,DC21_24FTMT,TDCFSEOMSEO,TDCFSEOMSolsEVww,TDCFSEOMSolNwna,TDCFSEOMsol_pEns,TDCFSEOMSolsET,TDCFSEOM_LpEns,TDCFSEOMT,TDCFSolsEVwwMSEO,TDCFSolsEVwwMSolsEVww,TDCFSolsEVwwMSolNwna,TDCFSolsEVwwMsol_pEns,TDCFSolsEVwwMSolsET,TDCFSolsEVwwM_LpEns,TDCFSolsEVwwMT,TDCFSolNwnaMSEO,TDCFSolNwnaMSolsEVww,TDCFSolNwnaMSolNwna,TDCFSolNwnaMsol_pEns,TDCFSolNwnaMSolsET,TDCFSolNwnaM_LpEns,TDCFSolNwnaMT,TDCFSol_pEnsMSEO,TDCFSol_pEnsMSolsEVww,TDCFSol_pEnsMSolNwna,TDCFSol_pEnsMsol_pEns,TDCFSol_pEnsMSolsET,TDCFSol_pEnsM_LpEns,TDCFSol_pEnsMT,TDCFSolsETMSEO,TDCFSolsETMSolsEVww,TDCFSolsETMSolNwna,TDCFSolsETMsol_pEns,TDCFSolsETMSolsET,TDCFSolsETM_LpEns,TDCFSolsETMT,TDCF_LpEnsMSEO,TDCF_LpEnsMSolsEVww,TDCF_LpEnsMSolNwna,TDCF_LpEnsMsol_pEns,TDCF_LpEnsMSolsET,TDCF_LpEnsM_LpEns,TDCF_LpEnsMT,TDCFTMSEO,TDCFTMSolsEVww,TDCFTMSolNwna,TDCFTMsol_pEns,TDCFTMSolsET,TDCFTM_LpEns,TDCFTMT
5110402,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,3,0,4,0,4,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,30,0,0,0,0,0,30,0,11,0,0,13,0,13,0,0,7,0,7,0,7,0,0,0,0,0,0,0,0,11,11,0,20,0,20,0,0,0,0,0,0,0,30,11,11,0,20,0,50
5110403,3,0,10,0,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,0,0,0,9,5,0,0,5,0,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,4,0,0,4,0,34,10,18,0,0,18,0,32,0,0,3,0,3,0,3,0,0,0,0,0,0,0,10,18,3,0,20,0,34,0,0,0,0,0,0,0,50,21,3,0,29,0,70
5110404,0,0,7,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,7,7,0,0,7,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,30,0,0,0,0,0,27,0,21,0,0,21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,0,22,0,0,0,0,0,0,0,29,23,0,0,23,0,52
5110405,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,49,0,9,0,0,9,0,15,0,3,6,0,12,0,12,0,0,0,0,0,0,0,0,17,8,0,21,0,20,0,0,0,0,0,0,0,47,17,8,0,21,0,65
5110406,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,22,3,3,0,0,3,0,11,0,3,3,0,7,0,7,0,0,0,0,0,0,0,3,8,3,0,8,0,16,0,0,0,0,0,0,0,30,8,3,0,8,0,42
5110407,0,0,8,0,8,0,0,10,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,8,7,0,0,7,0,22,3,0,0,0,0,0,3,0,3,0,0,3,0,3,0,3,3,0,4,0,4,0,0,0,0,0,0,0,0,6,4,0,13,0,13,0,0,0,0,0,0,0,3,6,4,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,52,0,33,5,0,38,0,38,0,9,9,0,19,0,19,0,0,0,0,0,0,0,0,39,14,0,59,0,59,0,0,0,0,0,0,0,52,39,14,0,59,0,110
5110408,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,3,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,3,0,0,3,0,3,25,0,0,0,0,0,25,3,15,4,0,24,0,24,0,11,5,0,17,0,17,0,0,0,0,0,0,0,3,28,14,0,40,0,42,0,0,0,0,0,0,0,27,28,14,0,40,0,65
5110409,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,23,3,0,0,3,0,29,4,19,0,0,19,0,22,0,15,0,0,13,0,13,0,0,0,0,0,0,0,4,27,0,0,30,0,34,0,0,0,0,0,0,0,26,29,0,0,28,0,58
5110410,0,0,4,0,4,3,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,10,0,13,0,0,0,0,0,0,0,3,7,3,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,4,26,0,0,0,0,0,30,0,24,6,0,28,0,33,0,14,5,0,23,0,23,0,0,0,0,0,0,0,0,41,7,0,50,0,55,0,0,0,0,0,0,0,30,39,7,0,53,0,82
5110411,0,0,4,0,6,0,0,6,0,6,0,3,3,0,8,0,8,0,0,0,0,0,0,0,0,10,3,0,10,0,10,0,0,0,0,0,0,0,4,10,3,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,0,0,0,3,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,32,0,0,0,0,0,32,3,28,3,0,32,0,36,0,3,19,0,21,0,21,0,0,0,0,0,0,0,3,33,24,0,58,0,57,0,0,0,0,0,0,0,39,33,24,0,58,0,88
5110412,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,3,9,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,0,26,0,0,28,0,28,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,42,0,0,42,0,42,0,0,0,0,0,0,0,23,42,0,0,42,0,66
5110413,0,0,0,0,3,0,0,3,0,3,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,3,4,0,11,0,11,0,0,0,0,0,0,0,0,3,4,0,11,0,8,4,0,0,0,0,0,4,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,3,0,0,3,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,4,3,0,4,0,4,0,0,0,0,0,0,0,0,4,3,0,4,0,4,34,5,0,0,5,0,37,7,23,0,0,24,0,28,0,11,18,0,27,0,27,0,0,0,0,0,0,0,7,28,20,0,47,0,53,0,0,0,0,0,0,0,37,34,20,0,53,0,89
5110414,0,0,5,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,5,0,9,0,9,0,0,0,0,0,0,0,5,5,5,0,9,0,16,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,23,3,0,0,3,0,23,3,19,3,0,22,0,23,0,3,0,0,5,0,5,0,0,0,0,0,0,0,3,22,3,0,29,0,29,0,0,0,0,0,0,0,24,23,3,0,27,0,56
5110415,0,0,8,3,6,7,0,14,0,17,0,0,4,0,4,0,4,0,0,0,0,0,0,0,3,6,15,0,17,0,22,0,0,0,0,0,0,0,5,6,15,0,17,0,24,4,0,0,0,0,0,4,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,3,0,8,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,3,40,0,0,0,0,0,42,8,56,23,0,80,0,91,0,9,17,0,26,0,26,0,0,0,0,0,0,0,8,64,46,0,103,0,111,0,0,0,0,0,0,0,46,63,46,0,110,0,153
5110416,0,0,6,0,3,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,10,0,10,0,0,0,0,0,0,0,11,5,3,0,10,0,18,3,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,0,0,0,0,0,0,0,3,3,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,52,3,0,0,3,0,55,3,35,5,0,37,0,45,0,20,10,0,29,0,29,0,0,0,0,0,0,0,3,48,19,0,66,0,71,0,0,0,0,0,0,0,53,50,19,0,74,0,124
5110417,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,8,0,3,0,6,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,7,0,7,0,0,0,0,0,0,0,3,3,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,4,41,3,0,0,3,0,41,6,20,3,0,19,0,32,0,12,6,0,14,0,14,0,0,0,0,0,0,0,6,27,7,0,35,0,41,0,0,0,0,0,0,0,50,34,7,0,38,0,89
5110418,0,0,6,0,3,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,8,0,0,0,0,0,0,0,5,3,0,0,10,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,3,0,3,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,31,4,26,3,0,28,0,29,0,3,7,0,10,0,10,0,0,0,0,0,0,0,4,24,10,0,33,0,41,0,0,0,0,0,0,0,39,27,10,0,35,0,75
5110419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,3,0,0,6,0,3,0,3,0,0,0,0,0,0,0,4,0,6,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,24,4,3,0,0,3,0,7,0,3,3,0,3,0,3,0,0,6,0,6,0,6,4,7,11,0,12,0,22,0,0,0,0,0,0,0,34,7,11,0,12,0,46
5110420,0,0,7,0,6,0,0,6,0,6,0,3,3,0,6,0,6,0,0,0,0,0,0,0,0,6,3,0,7,0,7,0,0,0,0,0,0,0,7,6,3,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,4,0,3,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,7,25,3,0,0,3,0,30,3,35,3,0,40,0,38,0,15,22,0,38,0,38,0,0,0,0,0,0,0,3,50,27,0,78,0,77,0,0,0,0,0,0,0,27,55,27,0,81,0,106
5110421,0,0,9,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,0,0,0,0,0,0,0,9,4,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,5,47,3,0,0,3,0,45,3,18,7,0,25,0,23,0,0,6,0,9,0,9,0,0,0,0,0,0,0,3,16,14,0,32,0,34,0,0,0,0,0,0,0,46,19,14,0,40,0,81
5110422,0,0,6,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,4,0,0,0,0,0,0,0,6,6,4,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,7,52,7,0,0,7,0,50,7,27,3,0,32,0,36,0,0,13,0,20,0,20,0,0,0,0,0,0,0,7,33,18,0,47,0,56,0,0,0,0,0,0,0,57,35,18,0,55,0,106
5110423,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,4,10,0,0,14,0,15,0,3,0,0,6,0,6,0,0,0,0,0,0,0,4,11,0,0,15,0,22,0,0,0,0,0,0,0,47,11,0,0,15,0,65
5110424,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,3,0,34,0,16,0,0,16,0,19,0,5,3,0,8,0,8,0,0,0,0,0,0,0,0,23,3,0,24,0,22,0,0,0,0,0,0,0,28,19,3,0,28,0,58
5110425,0,0,9,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,9,3,0,0,3,0,11,6,0,0,0,0,0,6,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,6,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,39,0,0,0,0,0,39,0,16,0,0,14,0,14,0,8,9,0,10,0,10,0,0,0,0,0,0,0,0,20,8,0,28,0,28,0,0,0,0,0,0,0,39,20,8,0,28,0,66
5110426,0,0,3,0,3,0,0,8,0,8,0,3,0,0,7,0,7,0,0,0,0,0,0,0,0,10,3,0,10,0,10,0,0,0,0,0,0,0,3,10,3,0,10,0,16,3,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,9,0,9,0,0,0,0,0,0,0,3,6,0,0,9,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,0,5,0,5,34,3,0,0,3,0,39,0,31,3,0,31,0,31,0,10,12,0,24,0,26,0,0,0,0,0,0,0,0,39,17,0,60,0,58,0,0,0,0,0,0,0,36,44,17,0,57,0,93
5110501,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,73,0,0,0,0,0,71,6,3,0,0,3,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,0,0,3,0,10,0,0,0,0,0,0,0,78,3,0,0,3,0,84
5110502,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,3,9,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,14,0,0,0,0,0,0,0,50,9,0,0,9,0,58
