SA1_7DIGITCODE_2016,F_Mgmt_Cmrce_35_44,F_Mgmt_Cmrce_45_54,F_Mgmt_Cmrce_55_64,F_Mgmt_Cmrce_65_74,F_Mgmt_Cmrce_75_84,F_Mgmt_Cmrce_85_over,F_Mgmt_Cmrce_Tot,F_Scty_Cul_15_24_yr,F_Scty_Cul_25_34_yr,F_Scty_Cul_35_44_yr,F_Scty_Cul_45_54_yr,F_Scty_Cul_55_64_yr,F_Scty_Cul_65_74_yr,F_Scty_Cul_75_84_yr,F_Scty_Cul_85_yr_over,F_Scty_Cul_Tot,F_Crtve_Arts_15_24_yr,F_Crtve_Arts_25_34_yr,F_Crtve_Arts_35_44_yr,F_Crtve_Arts_45_54_yr,F_Crtve_Arts_55_64_yr,F_Crtve_Arts_65_74_yr,F_Crtve_Arts_75_84_yr,F_Crtve_Arts_85_yr_over,F_Crtve_Arts_Tot,F_FoodHos_PsnlSvcs_15_24,F_FoodHos_PsnlSvcs_25_34,F_FoodHos_PsnlSvcs_35_44,F_FoodHos_PsnlSvcs_45_54,F_FoodHos_PsnlSvcs_55_64,F_FoodHos_PsnlSvcs_65_74,F_FoodHos_PsnlSvcs_75_84,F_FoodHos_PsnlSvcs_85_over,F_FoodHos_PsnlSvcs_Tot,F_Mix_Fld_Prog_15_24,F_Mix_Fld_Prog_25_34,F_Mix_Fld_Prog_35_44,F_Mix_Fld_Prog_45_54,F_Mix_Fld_Prog_55_64,F_Mix_Fld_Prog_65_74,F_Mix_Fld_Prog_75_84,F_Mix_Fld_Prog_85,F_Mix_Fld_Prog_Tot,F_Fld_stud_inad_desc_15_24,F_Fld_stud_inad_desc_25_34,F_Fld_stud_inad_desc_35_44,F_Fld_stud_inad_desc_45_54,F_Fld_stud_inad_desc_55_64,F_Fld_stud_inad_desc_65_74,F_Fld_stud_inad_desc_75_84,F_Fld_stud_inad_desc_85,F_Fld_stud_inad_desc_Tot,F_Fld_stud_ns_15_24_yr,F_Fld_stud_ns_25_34_yr,F_Fld_stud_ns_35_44_yr,F_Fld_stud_ns_45_54_yr,F_Fld_stud_ns_55_64_yr,F_Fld_stud_ns_65_74_yr,F_Fld_stud_ns_75_84_yr,F_Fld_stud_ns_85_yr_over,F_Fld_stud_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Nat_Phy_Sci_15_24,P_Nat_Phy_Sci_25_34,P_Nat_Phy_Sci_35_44,P_Nat_Phy_Sci_45_54,P_Nat_Phy_Sci_55_64,P_Nat_Phy_Sci_65_74,P_Nat_Phy_Sci_75_84,P_Nat_Phy_Sci_85,P_Nat_Phy_Sci_Tot,P_IT_15_24,P_IT_25_34,P_IT_35_44,P_IT_45_54,P_IT_55_64,P_IT_65_74,P_IT_75_84,P_IT_85,P_IT_Tot,P_Egnr_rel_Tech_15_24,P_Egnr_rel_Tech_25_34,P_Egnr_rel_Tech_35_44,P_Egnr_rel_Tech_45_54,P_Egnr_rel_Tech_55_64,P_Egnr_rel_Tech_65_74,P_Egnr_rel_Tech_75_84,P_Egnr_rel_Tech_85,P_Egnr_rel_Tech_Tot,P_Arc_Bld_15_24,P_Arc_Bld_25_34,P_Arc_Bld_35_44,P_Arc_Bld_45_54,P_Arc_Bld_55_64,P_Arc_Bld_65_74,P_Arc_Bld_75_84,P_Arc_Bld_85_over,P_Arc_Bld_Tot,P_Agric_Env_Rel_Stud_15_24,P_Agric_Env_Rel_Stud_25_34,P_Agric_Env_Rel_Stud_35_44,P_Agric_Env_Rel_Stud_45_54,P_Agric_Env_Rel_Stud_55_64,P_Agric_Env_Rel_Stud_65_74,P_Agric_Env_Rel_Stud_75_84,P_Agric_Env_Rel_Stud_85,P_Agric_Envir_Rel_Stud_Tot,P_Hlth_15_24_yr,P_Hlth_25_34_yr,P_Hlth_35_44_yr,P_Hlth_45_54_yr,P_Hlth_55_64_yr,P_Hlth_65_74_yr,P_Hlth_75_84_yr,P_Hlth_85_yr_over,P_Hlth_Tot,P_Edu_15_24_yr,P_Edu_25_34_yr,P_Edu_35_44_yr,P_Edu_45_54_yr,P_Edu_55_64_yr,P_Edu_65_74_yr,P_Edu_75_84_yr,P_Edu_85_yr_over,P_Edu_Tot,P_Mgmt_Cmrce_15_24,P_Mgmt_Cmrce_25_34,P_Mgmt_Cmrce_35_44,P_Mgmt_Cmrce_45_54,P_Mgmt_Cmrce_55_64,P_Mgmt_Cmrce_65_74,P_Mgmt_Cmrce_75_84,P_Mgmt_Cmrce_85_over,P_Mgmt_Cmrce_Tot,P_Scty_Cul_15_24_yr,P_Scty_Cul_25_34_yr,P_Scty_Cul_35_44_yr,P_Scty_Cul_45_54_yr,P_Scty_Cul_55_64_yr,P_Scty_Cul_65_74_yr,P_Scty_Cul_75_84_yr,P_Scty_Cul_85_yr_over,P_Scty_Cul_Tot,P_Crtve_Arts_15_24_yr,P_Crtve_Arts_25_34_yr,P_Crtve_Arts_35_44_yr,P_Crtve_Arts_45_54_yr,P_Crtve_Arts_55_64_yr,P_Crtve_Arts_65_74_yr,P_Crtve_Arts_75_84_yr,P_Crtve_Arts_85_yr_over,P_Crtve_Arts_Tot,P_FoodHos_PsnlSvcs_15_24,P_FoodHos_PsnlSvcs_25_34,P_FoodHos_PsnlSvcs_35_44,P_FoodHos_PsnlSvcs_45_54,P_FoodHos_PsnlSvcs_55_64,P_FoodHos_PsnlSvcs_65_74,P_FoodHos_PsnlSvcs_75_84,P_FoodHos_PsnlSvcs_85_over,P_FoodHos_PsnlSvcs_Tot,P_Mix_Fld_Prog_15_24,P_Mix_Fld_Prog_25_34,P_Mix_Fld_Prog_35_44,P_Mix_Fld_Prog_45_54,P_Mix_Fld_Prog_55_64,P_Mix_Fld_Prog_65_74,P_Mix_Fld_Prog_75_84,P_Mix_Fld_Prog_85,P_Mix_Fld_Prog_Tot,P_Fld_stud_inad_desc_15_24,P_Fld_stud_inad_desc_25_34,P_Fld_stud_inad_desc_35_44,P_Fld_stud_inad_desc_45_54,P_Fld_stud_inad_desc_55_64,P_Fld_stud_inad_desc_65_74,P_Fld_stud_inad_desc_75_84,P_Fld_stud_inad_desc_85,P_Fld_stud_inad_desc_Tot,P_Fld_stud_ns_15_24_yr,P_Fld_stud_ns_25_34_yr,P_Fld_stud_ns_35_44_yr,P_Fld_stud_ns_45_54_yr,P_Fld_stud_ns_55_64_yr,P_Fld_stud_ns_65_74_yr,P_Fld_stud_ns_75_84_yr,P_Fld_stud_ns_85_yr_over,P_Fld_stud_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr
5110534,9,3,0,0,0,0,20,0,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,0,0,13,8,20,19,18,7,5,0,0,72,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,4,7,7,0,3,0,0,17,4,3,5,3,0,0,0,0,11,0,0,4,0,0,0,0,0,8,0,0,0,4,0,0,0,0,6,0,3,0,0,0,3,0,0,7,6,3,8,3,0,0,0,0,24,3,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,6,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,3,3,0,0,25,18,29,44,26
5110536,5,3,3,0,0,0,13,0,5,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,16,7,3,0,0,0,50,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,4,3,0,0,0,18,0,4,4,3,0,0,0,0,13,0,4,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,6,4,8,3,3,0,0,0,17,0,6,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,11,14,29,36,18
5110537,13,3,0,0,0,0,29,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,5,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,0,18,10,29,32,18,9,11,0,0,106,0,3,3,0,0,3,0,0,4,0,0,0,0,4,0,0,0,5,0,12,6,9,3,4,0,0,34,3,4,4,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,14,0,0,7,3,0,0,0,0,18,8,10,16,11,3,0,0,0,37,3,6,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,6,0,5,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,14,4,4,6,0,0,0,38,16,54,52,41
5110538,5,7,0,0,0,0,21,0,0,5,3,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,11,8,12,27,22,10,4,0,0,78,0,0,3,0,0,0,0,0,3,0,0,10,3,0,3,0,0,12,0,5,9,9,3,3,0,0,28,5,3,3,4,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,23,0,0,3,3,0,0,0,0,4,0,3,9,9,3,0,0,0,30,3,0,5,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,3,5,0,3,0,0,22,19,18,53,51
5110539,3,3,0,0,0,0,10,0,3,7,4,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,13,20,11,4,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,5,3,3,3,0,0,0,11,0,3,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,8,0,3,6,3,3,0,0,0,11,0,3,11,6,4,0,0,0,21,4,3,7,4,0,0,0,0,11,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,7,0,0,0,21,8,21,40,26
5110540,3,5,0,0,0,0,8,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,19,45,74,3,14,13,6,4,3,21,48,115,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,15,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,4,5,0,0,0,0,0,4,0,3,7,4,0,0,0,0,16,3,3,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,24,59,96,7,17,28,16
5110541,3,3,4,0,0,0,14,0,0,3,0,3,4,0,0,12,0,0,0,0,3,0,0,0,10,0,3,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,13,17,26,6,5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8,12,6,4,0,48,3,0,0,7,3,3,0,0,13,0,0,4,0,0,0,0,0,4,0,0,4,3,7,3,7,0,21,0,0,0,4,0,0,0,0,8,0,0,4,3,10,3,0,0,28,3,0,3,0,3,6,0,0,22,0,0,0,0,3,0,0,0,6,3,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,13,13,11,27,38
5110542,3,11,0,0,0,0,23,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,13,13,16,38,8,0,0,0,90,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,11,3,0,7,5,7,4,0,0,23,0,0,0,9,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,23,3,4,3,5,4,3,0,0,17,0,4,4,16,4,0,0,0,34,4,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,3,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,14,24,16,29,75
5110543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110544,12,7,3,0,0,0,31,3,0,4,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,29,34,11,6,0,0,99,3,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,5,15,17,8,3,0,0,47,0,0,3,10,0,0,0,0,16,0,0,0,0,0,0,0,0,5,3,0,8,12,3,0,0,0,23,0,0,7,9,4,0,0,0,22,3,3,11,15,5,0,0,0,41,5,0,6,8,3,0,0,0,23,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,20,14,51,73
5110545,9,13,6,0,0,0,24,0,5,6,4,3,0,0,0,22,0,0,0,0,0,0,0,0,3,3,7,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,7,20,40,49,13,5,0,0,133,0,0,3,3,0,0,0,0,11,0,0,0,4,0,0,0,0,9,3,4,16,13,11,6,0,0,53,4,8,10,8,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7,6,16,8,0,0,0,39,0,3,0,3,0,0,0,0,13,5,3,16,15,3,3,0,0,41,0,4,10,6,3,0,0,0,26,3,0,3,3,0,0,0,0,12,3,7,3,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,7,8,0,0,0,0,24,15,33,75,89
5110546,3,8,3,3,0,0,23,0,0,0,3,3,0,0,0,14,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,12,20,35,10,5,3,0,94,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,3,0,6,8,4,3,0,0,32,3,0,6,4,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,8,3,0,0,0,27,0,0,5,5,0,0,0,0,15,3,0,3,19,4,3,0,0,35,0,0,0,9,3,0,0,0,16,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,11,15,12,42,60
5110547,12,5,3,0,0,0,33,0,3,3,10,5,0,0,0,24,0,0,0,0,0,0,0,0,3,3,9,3,12,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,19,22,29,38,49,27,3,0,0,166,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,6,4,12,15,16,16,0,0,0,59,8,0,11,12,3,0,0,0,37,0,3,0,0,0,0,0,0,6,3,3,3,4,10,3,0,0,31,3,7,6,11,3,0,0,0,30,5,6,19,12,9,0,0,0,51,0,3,4,19,3,0,0,0,34,0,0,0,0,0,0,0,0,3,3,9,3,14,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,7,7,7,6,0,0,35,36,50,78,107
5110548,9,9,6,0,0,0,25,5,3,3,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,3,0,0,17,21,9,27,33,14,4,0,0,107,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,5,13,6,0,0,0,28,0,0,0,10,0,3,0,0,17,0,0,0,0,0,0,0,0,0,6,0,4,8,3,0,0,0,22,0,0,0,8,0,0,0,0,8,4,4,4,11,6,0,0,0,33,5,3,5,9,3,0,0,0,28,0,0,0,0,0,0,0,0,5,0,0,5,0,3,3,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,5,5,4,0,3,0,0,24,27,21,44,68
5110549,4,5,0,3,0,0,12,0,3,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,12,18,5,12,0,0,65,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,13,3,5,0,0,29,0,0,3,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,0,17,0,0,0,3,6,0,0,0,13,0,0,5,12,3,4,0,0,26,3,6,5,3,3,0,0,0,18,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,6,13,32,53
5110550,3,4,3,0,0,0,19,0,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,24,7,3,0,0,63,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,10,3,0,6,6,9,0,0,0,27,3,0,3,7,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,13,0,0,0,4,3,0,0,0,10,0,3,6,6,4,3,0,0,24,3,0,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,15,9,34,47
5110551,4,3,0,0,0,0,12,0,0,3,6,4,0,0,0,11,0,0,3,0,0,0,0,0,3,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,12,7,19,17,20,7,3,0,0,76,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,8,11,7,3,0,0,0,31,0,9,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,9,0,3,5,0,0,0,0,0,8,3,3,9,10,0,0,0,0,22,3,3,4,6,5,0,0,0,21,0,0,3,0,0,0,0,0,4,0,4,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,3,4,3,0,0,0,21,14,37,37,43
5110552,3,3,0,0,0,0,18,0,4,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,22,21,11,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,6,0,0,19,0,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,12,0,3,3,3,0,0,0,0,14,3,0,7,8,0,0,0,0,28,0,4,9,10,3,0,0,0,16,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,11,11,17,33,41
5110553,0,6,7,0,0,0,17,0,3,0,3,0,0,0,0,11,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,14,8,12,24,16,8,5,0,82,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,4,10,7,5,3,0,31,3,4,0,10,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,0,0,22,0,0,4,7,3,0,0,0,15,0,0,4,5,7,3,3,0,30,0,3,3,7,0,0,0,0,11,4,0,0,3,3,0,0,0,8,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,14,16,11,16,52
5110601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5110701,5,3,0,0,0,0,22,4,7,14,6,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,3,3,0,0,0,16,16,33,29,17,13,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,8,10,19,13,4,0,0,0,49,3,9,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,4,3,15,4,6,3,0,0,0,28,0,3,4,3,0,0,0,0,8,6,16,13,3,3,0,0,0,43,3,3,17,6,4,0,0,0,32,0,5,0,0,0,0,0,0,8,0,5,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,13,8,3,0,0,0,38,40,75,73,42
5110703,0,6,3,0,0,0,15,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,12,8,4,14,13,11,7,3,0,57,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,7,0,5,0,0,17,0,0,0,0,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,0,16,0,0,0,4,3,0,0,0,7,0,0,0,8,3,0,0,0,15,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,7,3,0,20,18,5,19,21
5110704,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,5,6,12,9,3,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,6,8,11,3,0,0,32,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,7,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,11,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,14,17,13,13,29
5110705,3,0,3,3,0,0,9,3,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,13,5,7,10,16,13,7,7,0,59,0,0,0,3,0,3,0,0,8,3,0,0,0,0,0,0,0,3,0,5,3,6,3,3,3,0,29,0,0,4,9,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,3,0,3,6,0,0,0,20,0,0,0,6,0,3,0,0,9,0,0,8,3,4,3,0,0,16,3,3,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,7,0,3,0,16,12,21,21,34
5110706,4,5,0,0,0,0,14,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,3,6,8,14,12,9,3,0,52,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,10,3,0,0,24,4,0,0,3,3,0,0,0,13,0,3,0,0,0,0,0,0,3,0,0,0,4,3,3,0,0,10,0,0,0,0,0,4,0,0,7,0,7,4,5,4,0,0,0,18,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,7,0,0,0,22,9,20,14,21
5110707,3,4,0,0,3,0,30,3,3,3,5,0,0,0,0,13,0,3,0,0,0,0,0,0,3,0,5,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,12,35,30,16,3,3,4,0,102,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,3,8,11,10,0,0,0,0,31,0,4,10,4,3,3,3,0,22,0,4,0,3,0,0,0,0,5,0,7,12,3,0,0,0,0,19,0,3,5,0,0,0,0,0,10,4,16,7,6,0,0,3,0,42,7,5,9,6,3,0,0,0,27,0,3,0,0,0,0,0,0,3,0,5,3,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,7,0,0,0,0,0,0,7,23,64,52,43
