SA2_MAINCODE_2016,M_Nat_Phy_Sci_15_24,M_Nat_Phy_Sci_25_34,M_Nat_Phy_Sci_35_44,M_Nat_Phy_Sci_45_54,M_Nat_Phy_Sci_55_64,M_Nat_Phy_Sci_65_74,M_Nat_Phy_Sci_75_84,M_Nat_Phy_Sci_85,M_Nat_Phy_Sci_Tot,M_IT_15_24,M_IT_25_34,M_IT_35_44,M_IT_45_54,M_IT_55_64,M_IT_65_74,M_IT_75_84,M_IT_85,M_IT_Tot,M_Egnr_rel_Tech_15_24,M_Egnr_rel_Tech_25_34,M_Egnr_rel_Tech_35_44,M_Egnr_rel_Tech_45_54,M_Egnr_rel_Tech_55_64,M_Egnr_rel_Tech_65_74,M_Egnr_rel_Tech_75_84,M_Egnr_rel_Tech_85,M_Egnr_rel_Tech_Tot,M_Arc_Bld_15_24,M_Arc_Bld_25_34,M_Arc_Bld_35_44,M_Arc_Bld_45_54,M_Arc_Bld_55_64,M_Arc_Bld_65_74,M_Arc_Bld_75_84,M_Arc_Bld_85_over,M_Arc_Bld_Tot,M_Agric_Env_Rel_Stud_15_24,M_Agric_Env_Rel_Stud_25_34,M_Agric_Env_Rel_Stud_35_44,M_Agric_Env_Rel_Stud_45_54,M_Agric_Env_Rel_Stud_55_64,M_Agric_Env_Rel_Stud_65_74,M_Agric_Env_Rel_Stud_75_84,M_Agric_Env_Rel_Stud_85,M_Agric_Envir_Rel_Stud_Tot,M_Hlth_15_24_yr,M_Hlth_25_34_yr,M_Hlth_35_44_yr,M_Hlth_45_54_yr,M_Hlth_55_64_yr,M_Hlth_65_74_yr,M_Hlth_75_84_yr,M_Hlth_85_yr_over,M_Hlth_Tot,M_Edu_15_24_yr,M_Edu_25_34_yr,M_Edu_35_44_yr,M_Edu_45_54_yr,M_Edu_55_64_yr,M_Edu_65_74_yr,M_Edu_75_84_yr,M_Edu_85_yr_over,M_Edu_Tot,M_Mgmt_Cmrce_15_24,M_Mgmt_Cmrce_25_34,M_Mgmt_Cmrce_35_44,M_Mgmt_Cmrce_45_54,M_Mgmt_Cmrce_55_64,M_Mgmt_Cmrce_65_74,M_Mgmt_Cmrce_75_84,M_Mgmt_Cmrce_85_over,M_Mgmt_Cmrce_Tot,M_Scty_Cul_15_24_yr,M_Scty_Cul_25_34_yr,M_Scty_Cul_35_44_yr,M_Scty_Cul_45_54_yr,M_Scty_Cul_55_64_yr,M_Scty_Cul_65_74_yr,M_Scty_Cul_75_84_yr,M_Scty_Cul_85_yr_over,M_Scty_Cul_Tot,M_Crtve_Arts_15_24_yr,M_Crtve_Arts_25_34_yr,M_Crtve_Arts_35_44_yr,M_Crtve_Arts_45_54_yr,M_Crtve_Arts_55_64_yr,M_Crtve_Arts_65_74_yr,M_Crtve_Arts_75_84_yr,M_Crtve_Arts_85_yr_over,M_Crtve_Arts_Tot,M_FoodHos_PsnlSvcs_15_24,M_FoodHos_PsnlSvcs_25_34,M_FoodHos_PsnlSvcs_35_44,M_FoodHos_PsnlSvcs_45_54,M_FoodHos_PsnlSvcs_55_64,M_FoodHos_PsnlSvcs_65_74,M_FoodHos_PsnlSvcs_75_84,M_FoodHos_PsnlSvcs_85_over,M_FoodHos_PsnlSvcs_Tot,M_Mix_Fld_Prog_15_24,M_Mix_Fld_Prog_25_34,M_Mix_Fld_Prog_35_44,M_Mix_Fld_Prog_45_54,M_Mix_Fld_Prog_55_64,M_Mix_Fld_Prog_65_74,M_Mix_Fld_Prog_75_84,M_Mix_Fld_Prog_85_over,M_Mix_Fld_Prog_Tot,M_Fld_stud_inad_desc_15_24,M_Fld_stud_inad_desc_25_34,M_Fld_stud_inad_desc_35_44,M_Fld_stud_inad_desc_45_54,M_Fld_stud_inad_desc_55_64,M_Fld_stud_inad_desc_65_74,M_Fld_stud_inad_desc_75_84,M_Fld_stud_inad_desc_85,M_Fld_stud_inad_desc_Tot,M_Fld_stud_ns_15_24_yr,M_Fld_stud_ns_25_34_yr,M_Fld_stud_ns_35_44_yr,M_Fld_stud_ns_45_54_yr,M_Fld_stud_ns_55_64_yr,M_Fld_stud_ns_65_74_yr,M_Fld_stud_ns_75_84_yr,M_Fld_stud_ns_85_yr_over,M_Fld_stud_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Nat_Phy_Sci_15_24,F_Nat_Phy_Sci_25_34,F_Nat_Phy_Sci_35_44,F_Nat_Phy_Sci_45_54,F_Nat_Phy_Sci_55_64,F_Nat_Phy_Sci_65_74,F_Nat_Phy_Sci_75_84,F_Nat_Phy_Sci_85,F_Nat_Phy_Sci_Tot,F_IT_15_24,F_IT_25_34,F_IT_35_44,F_IT_45_54,F_IT_55_64,F_IT_65_74,F_IT_75_84,F_IT_85,F_IT_Tot,F_Egnr_rel_Tech_15_24,F_Egnr_rel_Tech_25_34,F_Egnr_rel_Tech_35_44,F_Egnr_rel_Tech_45_54,F_Egnr_rel_Tech_55_64,F_Egnr_rel_Tech_65_74,F_Egnr_rel_Tech_75_84,F_Egnr_rel_Tech_85,F_Egnr_rel_Tech_Tot,F_Arc_Bld_15_24,F_Arc_Bld_25_34,F_Arc_Bld_35_44,F_Arc_Bld_45_54,F_Arc_Bld_55_64,F_Arc_Bld_65_74,F_Arc_Bld_75_84,F_Arc_Bld_85_over,F_Arc_Bld_Tot,F_Agric_Env_Rel_Stud_15_24,F_Agric_Env_Rel_Stud_25_34,F_Agric_Env_Rel_Stud_35_44,F_Agric_Env_Rel_Stud_45_54,F_Agric_Env_Rel_Stud_55_64,F_Agric_Env_Rel_Stud_65_74,F_Agric_Env_Rel_Stud_75_84,F_Agric_Env_Rel_Stud_85,F_Agric_Envir_Rel_Stud_Tot,F_Hlth_15_24_yr,F_Hlth_25_34_yr,F_Hlth_35_44_yr,F_Hlth_45_54_yr,F_Hlth_55_64_yr,F_Hlth_65_74_yr,F_Hlth_75_84_yr,F_Hlth_85_yr_over,F_Hlth_Tot,F_Edu_15_24_yr,F_Edu_25_34_yr,F_Edu_35_44_yr,F_Edu_45_54_yr,F_Edu_55_64_yr,F_Edu_65_74_yr,F_Edu_75_84_yr,F_Edu_85_yr_over,F_Edu_Tot,F_Mgmt_Cmrce_15_24,F_Mgmt_Cmrce_25_34
506041136,4,18,8,12,5,5,0,0,52,17,46,30,13,3,3,0,0,112,80,244,260,186,180,107,55,11,1129,36,58,44,49,43,31,23,9,296,0,6,14,12,9,5,4,0,45,11,20,15,10,3,4,0,0,61,4,14,3,7,16,7,5,0,55,29,93,65,56,39,22,11,0,313,12,48,43,22,23,17,3,0,171,15,19,5,3,5,3,0,0,52,13,39,25,24,23,16,3,0,145,5,0,4,0,3,0,0,0,17,4,14,8,6,10,3,3,0,39,84,70,85,68,76,62,53,23,518,312,688,608,470,429,288,163,48,3011,14,33,24,13,5,3,0,0,95,7,20,13,7,3,0,0,0,45,13,31,21,9,8,4,4,0,89,0,5,0,0,0,0,0,0,16,5,3,8,9,5,0,0,0,30,32,106,79,44,47,43,15,0,368,10,54,35,34,40,20,10,3,206,72,146
506041137,14,36,25,33,22,11,5,0,130,35,76,65,35,9,0,0,0,220,152,352,396,348,364,263,109,22,2009,49,97,85,78,92,71,36,4,519,6,14,20,26,11,8,0,0,88,17,45,31,32,23,17,3,0,163,3,24,19,31,36,9,12,3,136,42,184,161,121,103,72,27,3,702,36,74,63,60,33,35,16,0,316,29,28,16,13,10,10,4,0,106,14,55,36,38,22,16,8,3,192,6,0,3,0,6,6,4,0,20,4,12,14,14,12,8,6,0,67,89,94,74,100,75,61,47,23,557,488,1090,1004,932,818,574,265,65,5228,8,55,38,21,13,3,0,0,150,10,39,20,8,4,0,0,0,85,14,38,38,27,17,12,6,0,145,3,21,3,8,3,0,0,0,33,3,15,11,6,3,0,0,0,45,70,137,122,106,111,61,33,3,636,41,101,125,121,107,51,15,3,565,91,309
506051138,5,22,22,17,6,14,0,3,84,12,61,60,21,8,5,0,0,169,126,318,382,328,291,158,58,13,1676,47,100,65,61,70,44,18,3,410,9,17,26,14,10,0,6,0,86,12,36,26,16,19,3,3,3,122,4,16,27,18,12,14,3,0,96,33,140,135,78,56,24,13,3,479,30,49,48,42,25,17,4,0,217,14,26,20,9,5,4,0,0,79,12,70,42,29,9,11,6,0,182,4,6,3,0,0,0,0,0,20,8,8,21,14,12,0,5,0,71,53,94,86,65,62,67,37,24,477,369,962,944,709,596,368,164,49,4158,8,47,37,10,15,0,0,0,127,3,27,24,10,4,0,0,0,66,8,46,36,13,10,4,6,0,129,11,7,3,4,3,0,0,0,26,4,17,14,9,5,4,0,0,55,44,145,134,83,86,37,21,3,562,24,96,98,72,58,33,14,4,404,86,302
506051139,3,8,13,5,0,10,0,0,48,12,21,21,14,5,0,0,0,72,99,247,219,193,154,108,69,14,1103,36,64,51,28,41,23,18,3,267,7,10,17,16,3,3,0,0,49,0,16,16,16,11,6,4,0,72,3,6,17,19,27,14,7,0,89,20,41,64,39,36,18,5,3,226,18,22,20,16,11,6,6,0,100,10,20,9,7,3,3,0,0,54,9,18,21,26,7,8,3,0,87,0,0,0,0,0,3,0,0,3,3,10,9,6,5,4,3,0,43,67,71,68,61,61,42,32,8,409,290,553,536,444,369,250,153,29,2632,8,18,15,4,3,3,0,0,55,0,7,13,3,0,0,0,0,21,5,14,16,8,0,3,5,0,56,0,4,0,5,0,0,0,0,9,5,10,3,6,3,0,0,0,24,41,91,69,67,46,37,19,4,367,21,62,71,60,34,34,14,0,294,48,150
506051140,10,7,27,40,31,47,12,3,175,6,24,37,25,11,7,0,0,112,79,145,205,304,270,253,122,27,1409,37,56,62,79,69,82,37,5,424,0,15,19,28,14,17,11,3,114,6,11,33,30,22,21,11,4,140,0,12,30,33,45,36,17,3,174,30,46,64,84,101,75,18,9,432,20,19,39,52,44,53,14,3,230,11,17,11,8,11,4,3,3,80,11,12,15,13,12,5,3,0,86,0,0,0,0,0,0,0,0,0,0,8,6,16,6,6,3,0,50,59,44,35,44,51,42,47,14,336,270,428,579,762,700,652,295,85,3767,6,20,34,19,19,14,8,0,125,0,3,8,10,4,0,0,0,27,4,11,25,15,8,8,4,6,77,6,8,10,6,7,4,0,0,43,3,10,20,11,9,0,3,0,57,37,64,102,116,123,103,53,7,603,26,63,92,136,141,113,49,14,630,30,101
506051141,7,15,20,38,21,33,12,3,151,10,9,14,17,11,3,0,0,63,74,128,187,236,199,154,93,15,1080,23,39,50,43,31,33,21,3,241,5,11,22,17,15,8,5,0,81,0,9,17,31,23,13,9,3,97,3,10,20,22,28,36,9,4,129,13,26,38,72,68,47,14,4,287,19,5,22,33,34,27,10,0,155,10,12,14,14,5,7,0,3,78,7,10,11,11,10,8,0,0,65,0,0,0,0,0,3,0,0,8,0,4,6,7,8,4,4,0,29,47,25,30,40,49,46,46,20,302,217,311,448,593,506,427,223,49,2775,7,17,33,26,15,11,0,0,93,4,0,14,4,3,0,0,0,27,3,9,8,14,4,0,0,3,44,0,6,12,8,3,0,3,0,30,3,6,11,10,3,8,0,0,48,17,51,56,94,88,71,30,6,421,10,35,106,116,119,69,31,5,501,20,75
506061142,0,14,21,13,9,0,0,0,58,19,61,27,8,3,0,0,0,106,147,457,284,239,160,103,22,8,1424,57,128,71,49,31,35,7,4,386,10,22,12,21,9,3,3,0,83,0,26,27,20,18,0,3,0,93,3,17,24,15,20,13,0,0,84,25,126,94,54,28,14,0,0,354,23,54,41,22,20,8,0,0,159,13,18,13,10,7,4,0,0,60,11,64,29,19,8,8,3,0,140,0,0,0,0,0,0,0,0,0,3,14,13,9,3,0,0,0,44,72,83,65,51,35,19,9,7,336,380,1091,710,530,351,197,57,16,3325,10,42,26,12,9,0,0,0,93,0,16,7,4,4,0,0,0,34,4,23,17,7,7,4,3,3,57,10,8,3,0,0,0,0,0,19,3,25,14,7,4,0,0,0,51,57,176,98,83,58,29,13,4,519,28,120,98,48,47,13,9,0,358,100,288
506061143,0,6,3,10,4,7,0,0,33,3,3,0,3,4,0,0,0,19,68,76,105,159,119,66,16,3,619,21,26,27,37,28,18,3,5,171,4,6,9,17,6,3,3,0,46,3,0,6,9,8,3,0,0,35,0,4,3,13,3,6,0,0,36,5,11,24,42,13,4,4,0,100,7,15,9,10,7,0,3,0,49,8,4,3,0,3,0,0,0,13,0,8,4,16,8,3,6,0,44,3,0,0,0,3,0,0,0,5,0,0,7,8,3,0,0,0,24,43,13,22,40,24,15,13,4,177,169,180,234,354,246,139,48,15,1381,4,8,9,7,4,0,0,0,36,0,4,0,3,0,0,0,0,10,0,6,8,5,5,0,0,0,26,0,5,0,3,0,0,0,0,6,12,11,12,8,3,0,0,0,42,20,26,47,37,39,18,0,5,199,13,26,32,39,36,13,3,0,167,29,34
506061144,0,0,3,7,3,7,0,0,17,0,6,4,0,3,0,0,0,14,24,60,66,110,72,48,30,4,422,13,18,16,25,20,14,8,0,109,3,3,3,8,8,8,0,0,34,0,3,4,7,8,3,0,0,33,0,3,7,3,4,6,0,0,22,3,8,10,21,7,15,0,0,64,3,8,6,12,6,4,0,0,41,0,3,3,0,3,0,0,0,11,0,0,5,12,3,9,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,31,92,128,112,67,38,17,3,496,88,205,259,318,219,145,60,13,1309,0,5,6,7,0,0,0,0,25,0,0,0,0,0,0,0,0,6,0,3,3,7,0,0,0,0,16,0,3,0,0,0,0,0,0,4,8,12,8,9,3,0,0,0,40,9,19,26,31,19,15,4,0,125,5,3,22,30,16,20,3,0,102,12,25
506071145,15,60,42,30,27,26,12,8,226,12,48,46,21,13,9,0,0,141,85,309,217,150,155,103,40,19,1068,28,101,49,33,44,30,14,9,305,11,10,10,7,14,6,4,0,70,18,110,55,35,30,16,11,0,271,3,23,18,17,35,21,9,4,136,62,215,162,143,140,67,25,16,825,34,92,64,47,43,35,9,3,323,22,43,25,9,7,10,0,3,118,14,28,21,17,7,11,0,3,100,3,0,0,0,0,0,0,0,8,3,5,5,9,11,4,4,3,38,69,84,80,60,51,36,23,23,431,374,1142,791,570,569,365,158,83,4053,33,59,50,39,11,6,3,0,197,3,15,12,10,3,3,0,0,42,14,49,43,12,5,3,7,7,141,9,44,14,11,4,3,0,0,85,12,17,16,6,5,3,0,0,65,69,254,127,107,108,56,36,14,775,21,74,91,81,111,55,31,13,484,85,310
506071146,18,36,30,40,39,26,3,3,198,16,37,34,22,18,6,0,0,130,70,147,117,124,153,82,49,13,751,23,41,29,37,32,21,5,5,196,4,11,13,11,4,3,11,0,52,10,53,22,26,35,14,11,6,174,7,14,15,21,17,24,10,3,107,58,126,121,125,87,65,20,9,615,22,45,32,42,49,24,8,3,224,14,12,8,7,6,3,3,0,64,3,19,20,3,8,7,3,0,64,7,0,0,4,0,0,0,0,12,3,8,3,3,12,6,3,0,37,52,40,35,29,32,31,33,38,291,312,591,472,502,479,323,155,74,2909,19,34,37,44,31,7,5,5,177,3,8,12,18,10,0,0,0,47,15,33,19,14,9,0,3,0,99,3,8,3,4,0,0,0,0,23,0,6,5,3,0,0,0,0,22,33,118,73,100,84,50,29,11,491,6,47,52,88,95,42,25,6,366,76,157
506071147,23,62,70,63,63,37,12,0,319,12,54,67,30,21,6,0,0,201,78,279,236,228,211,139,51,18,1236,21,103,46,51,51,47,19,3,339,3,17,11,14,11,14,9,3,87,25,73,68,61,45,41,12,3,327,3,23,14,22,49,27,11,6,152,68,208,220,242,176,121,36,10,1083,36,102,75,64,60,35,9,3,388,16,36,27,19,13,8,5,3,128,17,31,17,11,11,7,3,0,98,3,4,0,0,0,0,0,0,8,3,6,19,9,9,9,0,0,54,72,146,97,93,72,70,43,22,617,382,1142,976,915,799,562,200,73,5044,30,72,59,48,21,5,0,0,242,3,21,19,12,10,3,0,0,69,13,72,40,27,22,6,3,0,172,8,35,15,8,10,3,0,0,69,3,8,22,14,5,3,0,0,52,52,196,159,150,152,74,30,16,835,10,76,90,117,156,83,31,6,564,105,262
507011148,4,16,35,32,12,8,3,0,120,18,80,101,28,6,3,0,0,238,94,335,439,301,161,71,27,5,1429,31,84,116,86,44,21,9,0,387,8,18,18,14,6,3,5,0,71,10,44,81,38,15,5,0,0,203,8,24,27,32,17,10,0,0,117,36,171,188,120,46,22,5,0,597,32,61,64,43,26,13,4,0,228,10,23,26,9,5,3,0,0,78,12,32,51,25,7,4,0,0,138,3,0,0,0,0,0,0,0,6,3,12,22,9,3,0,0,0,56,53,61,53,51,28,20,18,6,291,323,953,1234,789,367,199,76,19,3957,10,56,60,21,7,4,0,0,171,7,19,28,10,3,0,0,0,65,9,41,45,18,7,3,0,0,126,8,10,10,6,0,0,0,0,40,8,15,19,13,6,3,0,0,58,48,194,181,120,55,25,8,3,628,22,108,172,128,45,15,8,6,507,70,327
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,3,4,3,9,12,5,0,0,43,5,15,18,7,4,0,0,0,50,62,123,196,214,173,101,37,3,907,24,37,44,56,37,35,23,3,259,5,6,7,6,11,5,3,0,43,7,17,28,20,13,0,0,0,86,0,3,4,16,13,8,0,0,59,16,45,50,57,43,18,4,0,240,12,15,17,19,12,8,3,3,92,5,7,7,6,0,0,0,0,32,0,10,9,16,4,10,4,3,60,0,0,3,0,3,4,3,0,12,0,4,8,3,4,0,0,0,28,25,22,30,38,21,37,27,10,205,173,305,429,471,372,234,112,27,2122,3,13,12,10,8,3,0,0,43,0,6,9,3,0,0,0,0,16,0,9,12,13,7,7,5,0,59,0,5,3,0,0,0,0,0,11,3,3,7,3,3,0,0,0,20,31,65,63,71,50,19,8,3,305,18,52,60,70,53,18,8,0,277,34,106
507011153,3,16,20,19,8,3,0,0,78,4,26,19,11,5,0,0,0,61,40,127,121,123,109,64,35,7,627,16,43,46,39,29,17,8,0,192,3,18,27,13,11,6,0,0,73,8,25,10,19,9,3,0,0,74,0,3,16,21,7,3,6,0,65,14,56,46,42,22,11,4,0,205,9,34,31,23,28,13,0,0,133,5,18,16,11,3,3,0,0,56,7,13,19,11,12,3,8,0,63,4,0,0,0,0,0,0,0,6,0,0,14,3,8,3,0,0,25,45,41,49,43,32,39,34,0,285,157,426,442,363,281,168,93,14,1946,11,20,19,20,12,0,0,0,78,3,3,3,3,0,0,0,0,20,0,8,13,8,3,0,0,0,46,0,8,3,5,0,0,0,0,17,0,9,13,4,4,3,0,0,36,25,78,55,60,43,20,17,5,305,10,33,47,51,44,12,7,3,217,25,99
507011154,8,29,15,14,17,11,0,0,90,4,28,24,10,4,0,0,0,68,39,159,138,142,109,93,42,9,735,14,57,68,63,34,36,18,9,291,0,16,26,17,8,5,0,0,73,6,34,25,23,17,3,0,0,102,4,13,16,22,21,13,7,0,93,19,44,49,36,28,10,4,0,192,9,38,49,40,23,14,0,3,176,8,37,23,16,16,3,0,4,110,9,40,26,19,7,11,7,0,116,0,3,0,0,0,0,0,0,11,0,10,7,3,3,3,0,3,35,74,74,64,71,68,57,58,29,492,194,580,530,482,346,252,142,54,2579,3,32,25,20,11,3,0,0,92,4,10,3,0,3,0,0,0,21,0,17,9,17,8,5,0,3,55,3,6,7,11,0,0,0,0,33,3,17,17,5,3,3,0,0,53,22,105,91,71,53,27,13,7,382,11,41,56,54,36,24,8,3,235,44,93
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,4,9,0,12,0,6,0,0,34,0,0,10,3,3,0,0,0,16,7,37,45,41,49,28,4,0,216,4,15,11,24,8,7,0,0,76,0,0,3,0,0,3,0,0,12,0,8,14,9,5,6,4,0,39,3,4,3,3,9,0,0,0,21,3,18,26,34,32,14,0,0,124,3,10,0,6,5,0,0,0,33,0,3,0,0,0,3,0,0,7,0,3,0,7,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,26,19,17,16,11,10,3,102,40,130,143,157,136,73,24,3,704,3,14,7,4,0,0,0,0,33,0,0,3,0,3,0,0,0,10,0,3,0,3,3,0,0,0,16,0,0,3,0,0,0,0,0,6,0,0,8,0,0,0,0,0,11,11,33,21,25,17,9,3,0,116,11,10,21,17,21,12,3,0,93,4,39
507011159,6,30,15,22,19,9,0,3,112,17,41,37,12,11,3,0,0,122,67,228,191,196,161,79,35,15,973,30,58,27,38,46,28,17,4,246,8,14,21,11,6,8,3,0,61,13,44,15,27,9,14,4,0,125,3,17,11,20,17,12,5,3,82,27,88,76,42,56,29,11,0,332,20,42,25,28,23,12,3,0,153,16,21,11,8,7,3,0,0,71,19,26,26,21,17,9,4,0,122,0,0,3,0,0,0,0,0,6,0,7,4,5,0,4,3,0,30,81,61,59,51,45,25,28,11,359,295,685,523,484,417,226,119,41,2785,9,35,29,10,12,3,0,0,101,0,19,9,9,0,0,0,0,33,3,31,13,8,14,0,0,0,68,3,5,4,7,3,0,0,0,20,3,16,5,6,3,5,0,0,47,42,136,78,75,54,21,11,7,428,31,62,66,76,56,14,4,0,312,71,154
507011160,0,10,6,7,6,6,3,0,38,11,19,17,4,3,0,0,0,61,44,180,216,171,156,126,60,5,954,16,54,47,38,37,34,7,3,247,8,5,14,11,3,8,3,0,51,4,11,16,15,9,3,0,0,56,8,10,7,8,14,12,7,0,62,24,53,52,34,30,14,9,0,213,11,34,24,23,12,8,0,0,107,7,6,12,11,5,0,0,0,46,3,21,25,19,13,9,11,0,105,0,0,4,0,0,3,4,0,18,3,6,8,5,9,7,0,0,34,43,71,71,47,38,54,44,24,393,171,486,524,402,339,274,153,44,2388,14,21,12,8,3,4,0,0,56,0,8,3,7,4,0,0,0,17,3,25,13,12,7,7,4,4,73,0,8,9,0,0,0,0,0,19,8,13,8,3,4,0,0,0,30,28,87,58,46,36,27,3,4,295,11,50,57,61,38,22,3,0,237,56,103
507011161,3,37,31,11,7,6,0,0,101,15,68,84,17,3,0,0,0,195,97,383,354,213,131,50,18,4,1260,28,95,65,26,34,12,7,0,275,8,21,25,9,7,0,0,0,67,6,74,56,20,11,7,0,0,167,3,17,24,14,11,7,4,3,79,32,182,150,93,45,25,10,5,537,22,55,57,18,11,6,3,0,172,17,22,20,6,0,0,0,0,69,18,45,27,24,15,8,3,0,134,6,0,0,0,0,0,0,0,11,3,14,8,5,8,3,3,0,46,53,93,78,56,33,13,13,5,344,309,1100,980,531,317,134,63,19,3457,8,61,41,16,6,7,0,0,136,3,43,29,3,4,0,0,0,80,10,57,31,15,7,3,0,3,118,6,15,26,3,4,0,0,0,44,3,15,17,3,3,0,0,0,42,48,224,141,83,48,13,7,0,580,13,112,113,58,40,13,9,0,365,76,357
507011163,0,9,9,7,4,0,0,0,34,15,15,11,7,3,0,0,0,46,49,146,167,168,121,45,12,3,713,19,46,37,41,35,15,9,0,202,0,6,14,5,6,3,0,0,32,3,15,13,10,6,8,0,0,49,3,18,13,13,12,3,0,0,48,15,46,51,23,25,9,7,0,172,17,24,23,23,3,3,0,0,87,8,12,5,0,5,4,0,0,35,3,8,20,12,13,8,3,0,58,0,0,0,0,0,3,0,0,5,0,0,6,0,0,0,0,0,10,41,38,45,59,27,19,15,3,244,179,376,407,362,256,111,46,6,1744,4,22,11,10,7,0,0,0,57,0,8,4,0,0,0,0,0,16,6,13,11,15,8,0,0,0,52,5,9,0,0,0,0,0,0,19,3,7,5,3,0,0,0,0,27,26,68,51,49,34,11,7,0,256,12,39,52,38,14,8,0,0,164,36,102
507011259,3,12,12,8,8,7,0,0,49,4,23,26,12,5,0,0,0,67,47,166,188,147,85,55,16,4,706,25,42,50,27,21,16,4,0,180,8,6,13,13,5,0,0,0,43,4,28,11,13,7,0,0,0,64,7,19,12,14,10,0,0,0,59,12,66,66,52,25,17,0,0,233,12,23,23,26,10,8,0,0,94,4,17,3,0,3,5,0,0,40,7,28,14,18,3,3,0,0,76,0,0,0,0,0,0,0,0,3,0,5,10,9,4,0,0,0,20,37,46,39,38,25,15,10,4,218,161,480,476,371,204,117,37,12,1859,3,14,18,7,0,0,0,0,50,0,11,5,0,0,0,0,0,24,3,11,11,4,6,3,0,0,44,3,8,4,0,0,0,0,0,13,4,9,5,4,0,0,0,0,20,23,96,82,50,26,12,7,0,287,21,68,69,30,22,15,3,0,218,37,130
507011260,3,4,6,9,5,3,3,0,25,0,3,5,4,3,0,0,0,14,13,32,24,45,55,53,9,3,229,3,12,5,16,16,5,4,0,63,0,0,0,0,0,0,0,0,9,0,4,4,7,9,3,0,0,25,0,0,4,3,8,6,0,0,24,9,19,22,25,28,14,5,0,112,7,8,4,3,4,4,0,0,23,9,3,3,4,0,0,0,0,17,3,0,0,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,22,14,3,13,9,7,3,0,70,62,97,80,129,146,100,26,8,640,3,3,3,7,0,3,0,0,19,0,0,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,7,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,4,15,17,18,22,11,0,0,89,7,11,16,19,23,11,0,3,95,6,21
