SA2_MAINCODE_2016,DC15_17FSEOMSolsET,DC15_17FSEOM_LpEns,DC15_17FSEOMT,DC15_17FSolsEVwwMSEO,DC15_17FSolsEVwwMSolsEVww,DC15_17FSolsEVwwMSolNwna,DC15_17FSolsEVwwMsol_pEns,DC15_17FSolsEVwwMSolsET,DC15_17FSolsEVwwM_LpEns,DC15_17FSolsEVwwMT,DC15_17FSolNwnaMSEO,DC15_17FSolNwnaMSolsEVww,DC15_17FSolNwnaMSolNwna,DC15_17FSolNwnaMsol_pEns,DC15_17FSolNwnaMSolsET,DC15_17FSolNwnaM_LpEns,DC15_17FSolNwnaMT,DC15_17FSol_pEnsMSEO,DC15_17FSol_pEnsMSolsEVww,DC15_17FSol_pEnsMSolNwna,DC15_17FSol_pEnsMsol_pEns,DC15_17FSol_pEnsMSolsET,DC15_17FSol_pEnsM_LpEns,DC15_17FSol_pEnsMT,DC15_17FSolsETMSEO,DC15_17FSolsETMSolsEVww,DC15_17FSolsETMSolNwna,DC15_17FSolsETMsol_pEns,DC15_17FSolsETMSolsET,DC15_17FSolsETM_LpEns,DC15_17FSolsETMT,DC15_17F_LpEnsMSEO,DC15_17F_LpEnsMSolsEVww,DC15_17F_LpEnsMSolNwna,DC15_17F_LpEnsMsol_pEns,DC15_17F_LpEnsMSolsET,DC15_17F_LpEnsM_LpEns,DC15_17F_LpEnsMT,DC15_17FTMSEO,DC15_17FTMSolsEVww,DC15_17FTMSolNwna,DC15_17FTMsol_pEns,DC15_17FTMSolsET,DC15_17FTM_LpEns,DC15_17FTMT,DC18_20FSEOMSEO,DC18_20FSEOMSolsEVww,DC18_20FSEOMSolNwna,DC18_20FSEOMsol_pEns,DC18_20FSEOMSolsET,DC18_20FSEOM_LpEns,DC18_20FSEOMT,DC18_20FSolsEVwwMSEO,DC18_20FSolsEVwwMSolsEVww,DC18_20FSolsEVwwMSolNwna,DC18_20FSolsEVwwMsol_pEns,DC18_20FSolsEVwwMSolsET,DC18_20FSolsEVwwM_LpEns,DC18_20FSolsEVwwMT,DC18_20FSolNwnaMSEO,DC18_20FSolNwnaMSolsEVww,DC18_20FSolNwnaMSolNwna,DC18_20FSolNwnaMsol_pEns,DC18_20FSolNwnaMSolsET,DC18_20FSolNwnaM_LpEns,DC18_20FSolNwnaMT,DC18_20FSol_pEnsMSEO,DC18_20FSol_pEnsMSolsEVww,DC18_20FSol_pEnsMSolNwna,DC18_20FSol_pEnsMsol_pEns,DC18_20FSol_pEnsMSolsET,DC18_20FSol_pEnsM_LpEns,DC18_20FSol_pEnsMT,DC18_20FSolsETMSEO,DC18_20FSolsETMSolsEVww,DC18_20FSolsETMSolNwna,DC18_20FSolsETMsol_pEns,DC18_20FSolsETMSolsET,DC18_20FSolsETM_LpEns,DC18_20FSolsETMT,DC18_20F_LpEnsMSEO,DC18_20F_LpEnsMSolsEVww,DC18_20F_LpEnsMSolNwna,DC18_20F_LpEnsMsol_pEns,DC18_20F_LpEnsMSolsET,DC18_20F_LpEnsM_LpEns,DC18_20F_LpEnsMT,DC18_20FTMSEO,DC18_20FTMSolsEVww,DC18_20FTMSolNwna,DC18_20FTMsol_pEns,DC18_20FTMSolsET,DC18_20FTM_LpEns,DC18_20FTMT,DC21_24FSEOMSEO,DC21_24FSEOMSolsEVww,DC21_24FSEOMSolNwna,DC21_24FSEOMsol_pEns,DC21_24FSEOMSolsET,DC21_24FSEOM_LpEns,DC21_24FSEOMT,DC21_24FSolsEVwwMSEO,DC21_24FSolsEVwwMSolsEVww,DC21_24FSolsEVwwMSolNwna,DC21_24FSolsEVwwMsol_pEns,DC21_24FSolsEVwwMSolsET,DC21_24FSolsEVwwM_LpEns,DC21_24FSolsEVwwMT,DC21_24FSolNwnaMSEO,DC21_24FSolNwnaMSolsEVww,DC21_24FSolNwnaMSolNwna,DC21_24FSolNwnaMsol_pEns,DC21_24FSolNwnaMSolsET,DC21_24FSolNwnaM_LpEns,DC21_24FSolNwnaMT,DC21_24FSol_pEnsMSEO,DC21_24FSol_pEnsMSolsEVww,DC21_24FSol_pEnsMSolNwna,DC21_24FSol_pEnsMsol_pEns,DC21_24FSol_pEnsMSolsET,DC21_24FSol_pEnsM_LpEns,DC21_24FSol_pEnsMT,DC21_24FSolsETMSEO,DC21_24FSolsETMSolsEVww,DC21_24FSolsETMSolNwna,DC21_24FSolsETMsol_pEns,DC21_24FSolsETMSolsET,DC21_24FSolsETM_LpEns,DC21_24FSolsETMT,DC21_24F_LpEnsMSEO,DC21_24F_LpEnsMSolsEVww,DC21_24F_LpEnsMSolNwna,DC21_24F_LpEnsMsol_pEns,DC21_24F_LpEnsMSolsET,DC21_24F_LpEnsM_LpEns,DC21_24F_LpEnsMT,DC21_24FTMSEO,DC21_24FTMSolsEVww,DC21_24FTMSolNwna,DC21_24FTMsol_pEns,DC21_24FTMSolsET,DC21_24FTM_LpEns,DC21_24FTMT,TDCFSEOMSEO,TDCFSEOMSolsEVww,TDCFSEOMSolNwna,TDCFSEOMsol_pEns,TDCFSEOMSolsET,TDCFSEOM_LpEns,TDCFSEOMT,TDCFSolsEVwwMSEO,TDCFSolsEVwwMSolsEVww,TDCFSolsEVwwMSolNwna,TDCFSolsEVwwMsol_pEns,TDCFSolsEVwwMSolsET,TDCFSolsEVwwM_LpEns,TDCFSolsEVwwMT,TDCFSolNwnaMSEO,TDCFSolNwnaMSolsEVww,TDCFSolNwnaMSolNwna,TDCFSolNwnaMsol_pEns,TDCFSolNwnaMSolsET,TDCFSolNwnaM_LpEns,TDCFSolNwnaMT,TDCFSol_pEnsMSEO,TDCFSol_pEnsMSolsEVww,TDCFSol_pEnsMSolNwna,TDCFSol_pEnsMsol_pEns,TDCFSol_pEnsMSolsET,TDCFSol_pEnsM_LpEns,TDCFSol_pEnsMT,TDCFSolsETMSEO,TDCFSolsETMSolsEVww,TDCFSolsETMSolNwna,TDCFSolsETMsol_pEns,TDCFSolsETMSolsET,TDCFSolsETM_LpEns,TDCFSolsETMT,TDCF_LpEnsMSEO,TDCF_LpEnsMSolsEVww,TDCF_LpEnsMSolNwna,TDCF_LpEnsMsol_pEns,TDCF_LpEnsMSolsET,TDCF_LpEnsM_LpEns,TDCF_LpEnsMT,TDCFTMSEO,TDCFTMSolsEVww,TDCFTMSolNwna,TDCFTMsol_pEns,TDCFTMSolsET,TDCFTM_LpEns,TDCFTMT
506051141,9,0,315,10,17,0,0,17,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,23,0,30,0,0,0,0,0,0,0,314,30,0,0,30,0,347,134,0,0,0,0,0,134,5,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,5,0,0,0,0,0,0,0,136,3,0,0,3,0,137,43,0,0,0,0,0,46,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,49,4,0,0,4,0,53,1945,54,0,0,54,0,1998,81,96,0,0,96,0,179,0,0,0,0,0,0,0,0,3,0,0,3,0,3,81,102,0,0,100,0,186,4,0,0,0,0,0,4,2031,155,0,0,154,0,2189
506061142,7,0,276,7,42,0,0,40,0,46,0,3,3,0,7,0,7,0,0,0,0,0,0,3,6,42,3,0,44,0,52,0,0,0,0,0,0,0,277,48,3,3,51,0,333,67,4,0,0,4,0,71,5,25,0,0,25,0,28,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,28,3,0,31,0,35,0,0,0,0,0,0,0,67,32,3,0,34,0,100,28,0,0,0,0,0,28,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,28,5,0,0,5,0,32,2748,56,0,0,55,3,2815,87,559,0,0,560,0,646,0,34,11,0,48,0,48,0,11,0,0,11,0,12,88,602,16,0,621,0,705,7,3,0,0,3,8,17,2840,662,16,3,682,11,3537
506061143,7,0,191,3,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,8,0,0,0,0,0,0,0,190,12,0,0,11,0,204,59,3,0,0,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,59,4,0,0,3,0,61,23,0,0,0,0,0,26,0,6,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,8,0,0,0,0,0,0,0,27,4,0,0,4,0,31,1161,24,0,0,26,3,1190,35,66,0,0,66,0,98,0,3,3,0,8,0,8,0,0,0,0,0,0,0,35,66,3,0,75,0,109,0,0,0,0,0,3,3,1199,95,5,0,97,8,1300
506061144,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,0,0,3,0,91,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,18,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,639,11,0,0,11,0,645,15,9,0,0,9,0,25,3,0,0,0,0,0,3,0,0,0,0,0,0,0,19,9,0,0,9,0,25,0,0,0,0,0,6,4,655,21,0,0,21,5,678
506071145,9,0,120,9,35,0,0,35,0,47,0,5,0,0,9,0,6,0,0,0,0,0,0,0,15,39,5,0,42,0,53,0,0,0,0,0,0,0,122,48,5,0,47,0,173,54,0,0,0,0,0,55,6,27,0,0,27,0,30,0,3,3,0,7,0,11,0,0,0,0,0,0,0,7,30,3,0,33,0,40,0,0,0,0,0,0,0,65,30,3,0,33,0,94,39,0,0,0,0,0,39,0,9,0,0,9,0,8,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,12,0,0,10,0,14,0,0,0,0,0,0,0,41,12,0,0,10,0,56,961,36,0,3,40,3,1005,117,409,11,0,420,0,535,3,46,9,0,57,0,58,3,4,0,0,4,0,10,126,454,24,0,475,0,599,3,3,0,0,3,0,3,1095,495,24,3,516,3,1615
506071146,10,0,156,11,57,3,0,56,0,72,0,4,3,0,5,0,5,0,0,0,0,0,0,0,11,61,3,0,63,0,82,0,0,0,0,0,0,0,165,69,3,0,73,0,236,111,3,0,0,3,0,116,18,43,0,0,43,0,53,0,4,7,0,6,0,6,0,0,0,0,0,0,0,18,47,7,0,47,0,62,0,0,0,0,0,0,0,122,48,7,0,50,0,176,41,0,0,0,0,0,48,3,25,0,0,25,0,29,0,3,4,0,6,0,6,0,0,0,0,0,0,0,3,27,4,0,31,0,36,0,0,0,0,0,0,0,44,32,4,0,35,0,78,1150,41,0,0,41,0,1193,116,429,9,3,444,0,563,0,57,21,0,83,0,83,0,0,0,0,0,0,3,120,493,32,3,531,0,650,0,0,0,0,0,0,3,1272,535,32,3,571,0,1846
506071147,11,0,250,12,27,0,0,26,0,37,0,3,0,0,7,0,7,0,0,0,0,0,0,0,12,34,3,0,32,0,43,0,0,0,0,0,0,0,250,44,3,0,45,0,292,160,0,0,0,0,0,160,5,20,0,0,22,0,30,0,0,3,0,6,0,6,0,0,0,0,0,0,0,5,25,7,0,29,0,36,0,0,0,0,0,0,0,167,23,7,0,25,0,195,67,4,0,0,4,0,72,4,13,0,0,13,0,16,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,12,0,0,18,0,21,0,0,0,0,0,0,0,77,14,0,0,15,0,94,1768,51,0,0,50,0,1820,128,406,12,0,421,0,548,0,46,12,0,58,0,56,0,4,0,0,9,0,9,129,451,27,0,483,0,610,4,0,0,0,0,4,5,1900,504,31,0,531,9,2435
507011148,5,0,389,22,82,3,0,82,0,106,0,6,15,0,20,0,20,0,0,0,0,0,0,0,22,88,17,0,98,0,125,0,0,0,0,0,0,0,408,91,17,0,102,0,516,129,4,0,0,4,0,131,4,34,3,0,39,0,48,0,9,6,0,11,0,11,0,0,0,0,0,0,0,4,45,10,0,52,0,61,0,0,0,0,0,0,0,137,45,10,0,58,0,192,64,0,0,0,0,0,64,0,19,0,0,19,0,19,0,7,0,0,10,0,10,0,0,0,0,0,0,0,0,27,0,0,27,0,27,0,0,0,0,0,0,0,64,27,0,0,27,0,90,3179,96,0,0,99,6,3285,176,845,29,4,877,0,1057,7,60,71,0,131,0,135,0,7,0,0,7,0,7,182,909,103,4,1016,0,1195,12,0,0,0,0,0,12,3369,1004,103,6,1109,6,4487
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,18,0,179,8,41,3,0,43,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,3,0,41,0,51,0,0,0,0,0,0,0,167,50,3,0,56,0,227,92,10,0,0,10,0,99,7,16,0,0,16,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,15,0,26,0,0,0,0,0,0,0,98,26,0,0,26,0,126,38,4,0,0,4,0,45,0,8,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,10,0,16,0,0,0,0,0,0,0,37,16,3,0,18,0,57,1164,93,0,0,93,3,1258,90,248,9,0,260,0,344,0,3,4,0,10,0,10,11,0,0,0,0,0,11,95,258,15,0,270,0,364,0,0,0,0,0,0,0,1260,344,15,0,361,3,1624
507011153,0,0,110,5,24,0,0,24,0,32,0,5,3,0,8,0,8,0,0,0,0,0,0,0,5,29,3,0,33,0,34,0,0,0,0,0,0,0,118,29,3,0,33,0,150,42,0,0,0,0,0,42,0,12,4,0,15,0,19,0,3,3,0,5,0,5,0,0,0,0,0,0,0,0,13,3,0,21,0,19,0,0,0,0,0,0,0,45,13,3,0,21,0,63,17,0,0,0,0,0,18,0,10,0,0,10,0,8,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,0,8,0,9,0,0,0,0,0,0,0,15,10,0,0,10,0,32,877,32,0,4,39,4,923,66,188,3,3,194,0,266,0,35,11,0,45,0,45,0,0,0,0,0,0,0,66,223,13,3,240,0,306,0,0,0,0,0,3,0,942,263,11,4,281,4,1229
507011154,6,0,99,15,36,0,0,36,0,44,0,0,4,0,5,0,5,0,0,0,0,0,0,0,11,39,4,0,40,0,56,0,0,0,0,0,0,0,109,42,4,0,48,0,152,29,7,0,0,7,0,37,3,10,3,0,9,0,12,0,3,7,0,5,0,5,0,0,0,0,0,0,0,3,14,10,0,15,0,18,0,0,0,0,0,0,0,30,14,10,0,24,0,54,15,0,0,0,0,0,15,0,7,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,13,0,13,0,0,0,0,0,0,0,15,10,3,0,14,0,32,783,54,0,3,59,0,842,73,266,8,4,278,0,353,3,16,36,0,54,0,56,4,3,0,3,6,0,12,80,285,46,8,336,0,415,0,0,0,0,0,0,0,866,344,46,10,390,3,1259
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,4,0,36,3,7,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,5,0,0,0,0,0,0,0,37,5,0,0,5,0,40,14,4,0,0,4,0,17,4,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,8,0,0,0,0,0,0,0,19,10,0,0,10,0,25,15,0,0,0,0,0,14,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,15,3,0,0,3,0,16,261,14,0,0,14,0,272,29,46,0,0,44,0,76,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,49,0,0,46,0,78,0,0,0,0,0,0,0,294,58,0,0,61,0,357
507011159,3,0,187,6,43,3,0,42,0,53,0,3,3,0,8,0,8,0,0,0,0,0,0,0,6,44,7,0,50,0,56,0,0,0,0,0,0,0,197,44,7,0,54,3,252,52,5,0,0,5,0,56,5,17,0,0,22,0,26,0,5,5,0,12,0,12,0,0,0,0,0,0,0,3,28,3,0,32,0,34,0,0,0,0,0,0,0,59,28,3,0,37,0,95,35,0,0,0,0,0,35,3,12,3,0,17,0,13,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,11,5,0,21,0,20,0,0,0,0,0,0,0,40,13,5,0,19,0,57,1118,45,3,0,43,7,1168,89,358,18,0,370,0,460,0,35,20,0,57,0,55,3,0,0,3,3,0,3,92,390,41,3,427,0,526,0,0,0,0,0,0,0,1213,431,42,3,473,4,1694
507011160,7,0,109,11,51,0,0,51,0,56,0,3,5,0,11,0,11,0,0,0,0,0,0,0,11,55,7,0,60,0,67,0,0,0,0,0,0,0,110,59,7,0,68,0,179,29,3,0,0,3,0,30,0,23,0,0,23,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,23,0,25,0,0,0,0,0,0,0,27,23,0,0,26,0,54,16,3,0,0,3,0,22,0,8,3,0,11,0,11,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,12,4,0,15,0,15,0,0,0,0,0,0,0,16,14,4,0,24,0,39,829,56,0,0,56,3,887,70,366,10,0,375,0,445,0,13,21,0,32,0,34,0,3,0,0,4,0,4,69,380,30,0,412,0,483,0,0,0,0,0,0,0,895,435,30,0,474,3,1372
507011161,5,0,189,15,71,0,0,77,0,88,0,12,13,0,25,0,25,0,0,0,0,0,0,0,15,84,12,0,96,0,108,0,0,0,0,0,0,0,192,87,12,3,103,0,300,68,0,0,0,3,0,70,4,39,3,0,41,0,49,0,3,12,0,13,0,13,0,0,0,0,0,0,0,4,45,11,0,57,0,62,0,0,0,0,0,0,0,70,46,11,0,59,0,129,18,3,0,0,3,0,23,4,27,0,0,27,0,28,0,3,0,0,3,0,3,0,0,0,0,0,0,0,4,32,0,0,33,0,35,0,0,0,0,0,0,0,20,30,0,0,32,0,56,1962,110,0,3,109,4,2078,154,837,22,5,861,0,1015,0,81,85,0,167,0,171,0,3,0,0,3,0,3,159,925,106,5,1033,0,1193,0,0,0,0,0,0,3,2126,1036,106,3,1146,7,3274
507011163,5,0,136,7,45,0,0,45,0,47,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,46,0,0,44,0,55,0,0,0,0,0,0,0,133,47,0,0,49,0,187,40,0,0,0,0,0,44,3,21,0,0,19,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,23,0,26,0,0,0,0,0,0,0,46,23,0,0,23,0,68,14,0,0,0,0,0,14,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,14,0,0,0,0,0,0,0,21,9,0,0,9,0,28,999,33,0,0,40,0,1038,98,255,9,4,260,0,363,3,13,3,0,20,0,17,0,0,0,0,0,0,0,100,269,6,4,284,0,386,0,0,0,0,0,0,0,1103,306,10,4,319,0,1423
507011259,4,0,127,5,40,0,0,46,0,48,3,6,0,0,6,0,7,0,0,0,0,0,0,0,10,44,0,0,49,0,56,0,0,0,0,0,0,0,127,54,0,0,57,0,183,34,3,0,0,3,0,33,0,20,0,0,20,0,20,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,25,0,0,25,0,25,0,0,0,0,0,0,0,34,31,0,0,31,0,65,11,0,0,0,0,0,14,0,7,0,0,7,0,11,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,0,13,0,14,0,0,0,0,0,0,0,16,13,0,0,12,0,27,1157,57,0,0,52,3,1209,80,326,3,0,334,0,412,9,28,14,0,44,0,45,0,0,0,3,3,0,4,88,355,20,3,376,0,466,4,3,0,0,3,0,5,1249,411,16,3,433,3,1682
507011260,0,0,61,5,10,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,10,0,12,0,0,0,0,0,0,0,61,9,0,0,9,0,75,41,0,0,0,0,0,38,3,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,0,0,0,0,0,0,0,41,5,0,0,5,0,43,17,0,0,0,0,0,17,8,6,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,6,0,15,0,0,0,0,0,0,0,22,6,0,0,6,0,30,378,17,0,0,17,0,393,26,45,0,0,45,0,67,0,7,0,0,7,0,7,0,0,0,0,0,0,0,27,48,0,0,48,0,78,0,0,0,0,0,0,0,406,67,0,0,67,0,469
507021164,4,0,159,6,8,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,8,0,16,3,0,0,0,0,0,3,161,9,0,0,9,0,177,107,0,0,0,0,0,107,8,13,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,13,0,15,0,0,0,0,0,0,0,119,11,0,0,11,0,125,55,0,0,0,0,0,56,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,63,3,0,0,3,0,67,1222,39,0,0,39,0,1258,76,66,0,0,65,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,66,0,0,65,0,142,8,0,0,0,0,0,8,1304,105,0,0,103,0,1412
507021165,8,0,185,14,11,0,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,12,0,25,0,0,0,0,0,0,0,194,21,0,0,21,0,212,71,3,0,0,3,0,73,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,6,0,0,0,0,0,0,0,77,5,0,0,6,0,80,35,0,0,0,0,0,35,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,35,7,0,0,6,0,44,1301,59,0,0,59,0,1360,102,138,0,0,137,0,238,0,4,6,0,13,0,13,0,0,0,0,0,3,3,102,142,9,0,145,3,250,0,0,0,0,0,0,0,1403,202,9,0,207,0,1610
507021166,6,0,179,19,24,0,0,23,0,46,0,4,3,0,6,0,6,0,0,0,0,0,0,0,19,25,3,0,31,0,52,0,0,0,0,0,0,0,193,38,3,0,42,0,235,69,3,0,0,3,0,73,9,6,0,0,6,0,18,0,0,3,0,3,0,3,0,0,0,0,0,0,0,9,6,3,0,9,0,21,0,0,0,0,0,0,0,80,15,3,0,15,0,98,32,5,0,0,5,0,38,5,10,0,0,10,0,9,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,10,3,0,8,0,14,0,0,0,0,0,0,0,31,14,3,0,14,0,51,1526,90,0,0,90,0,1617,135,191,5,0,198,0,334,0,15,17,0,30,0,27,0,0,0,0,0,0,0,137,205,24,0,224,0,365,3,0,0,0,0,0,8,1668,296,24,0,319,4,1986
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,6,0,144,10,81,0,0,84,0,97,0,3,5,0,7,0,7,0,0,0,0,0,0,0,10,89,3,0,93,0,109,0,0,0,0,0,0,0,157,92,3,0,99,0,254,40,3,0,0,3,0,37,3,60,0,0,59,0,61,0,6,4,0,6,0,6,0,0,0,0,0,0,0,3,67,7,0,69,0,74,0,0,0,0,0,0,0,39,67,7,0,75,0,109,9,0,0,0,0,0,9,3,25,0,0,25,0,22,0,0,4,0,4,0,6,0,0,0,0,0,0,0,4,24,4,0,29,0,29,0,0,0,0,0,0,0,14,24,4,0,29,0,38,1671,61,0,0,61,0,1734,124,1126,13,5,1139,0,1266,7,62,18,0,84,0,90,3,5,0,3,4,0,7,131,1189,36,4,1230,0,1363,3,6,0,0,6,7,10,1803,1258,36,4,1298,4,3104
507031170,4,0,85,3,19,0,0,19,0,21,0,4,0,0,4,0,4,0,0,0,0,0,0,0,3,18,0,0,18,0,23,0,0,0,0,0,0,0,90,21,0,0,21,0,113,24,0,0,0,0,0,24,0,13,0,0,13,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,0,0,10,0,15,0,0,0,0,0,0,0,23,14,0,0,14,0,40,10,0,0,0,0,0,10,0,14,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,0,0,0,10,15,0,0,15,0,23,861,30,0,0,30,0,887,50,175,3,0,178,0,232,8,21,3,0,20,0,24,0,8,0,0,8,0,8,54,205,3,0,205,0,262,4,0,0,0,0,4,3,921,230,3,0,233,3,1160
