SA2_MAINCODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_ns,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1946,Korea_Rep_South_1946_1955,Korea_Rep_South_1956_1965,Korea_Rep_South_1966_1975,Korea_Rep_South_1976_1985,Korea_Rep_South_1986_1995,Korea_Rep_South_1996_2005,Korea_Rep_South_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repblic_Sth_Yr_arr_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_ns,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_ns,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
506041136,0,3,0,3,0,0,3,41,0,35,55,35,0,3,0,0,0,0,0,0,0,0,4,136,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,4,6,0,0,0,0,3,0,3,22,0,0,0,4,3,4,8,0,0,0,0,0,0,0,0,16,0,0,0,9,22,19,20,44,7,14,3,7,3,3,9,150,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,36,12,12,3,0,0,3,0,0,0,0,0,0,12,86,0,0,3,24,33,71,86,78,26,31,10,9,13,9,14,417,0,0,0,0,0,3,10,29,11,19,17,10,7,4,0,111,0,0,0,0,9,27,32,221,77,97,56,28,28,19,20,613,0,0,3,0,9,8,3,3,0,0,0,0,0,0,0,22,0,0,3,5,3,7,18,10,0,4,0,3,3,0,0,58
506041137,0,9,6,0,0,0,4,119,0,27,39,31,7,0,3,4,0,0,0,0,0,0,9,113,0,0,0,0,0,7,19,13,0,0,3,0,0,0,0,41,0,0,0,0,0,4,16,41,7,7,8,0,0,4,0,90,0,0,0,3,3,19,3,5,0,4,0,0,0,0,0,40,0,0,10,37,102,259,100,133,13,26,25,21,17,23,10,772,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,56,18,13,0,5,3,3,0,0,0,0,0,4,3,102,0,3,3,31,101,124,183,156,61,53,40,21,17,3,25,818,0,0,0,0,6,10,6,32,22,9,8,35,12,21,3,159,0,0,0,0,11,47,31,144,29,32,63,26,39,24,7,457,0,3,0,0,9,9,0,0,3,3,0,0,0,0,0,28,0,0,3,27,64,58,84,97,20,3,8,3,13,0,14,399
506051138,8,0,3,0,3,0,0,87,0,26,18,12,3,4,0,0,0,0,0,5,0,0,3,68,0,0,0,0,0,0,7,4,0,0,0,0,3,0,0,19,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,16,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,9,0,0,3,3,12,29,51,61,10,10,10,13,3,4,7,210,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,26,12,0,5,3,0,3,0,0,0,0,0,0,4,61,0,0,8,32,66,112,134,206,52,75,44,20,28,13,13,797,0,0,0,0,3,5,11,12,3,0,0,0,3,0,3,41,0,0,0,3,20,38,37,215,43,8,23,22,21,7,5,430,0,0,0,0,14,10,4,0,8,0,0,0,0,0,0,38,0,0,3,9,20,27,39,20,0,8,4,0,0,0,0,134
506051139,12,3,0,0,0,0,0,70,0,16,19,9,0,0,0,3,0,0,0,0,0,0,4,52,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,11,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,13,3,8,7,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,3,7,6,3,3,0,0,0,0,0,0,0,0,52,0,0,3,20,55,88,109,145,55,57,43,12,24,3,21,643,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,10,3,16,64,24,37,18,4,11,8,6,200,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,11,0,0,0,10,4,10,3,3,0,0,3,0,0,0,0,38
506051140,5,9,6,0,0,0,3,154,5,51,52,18,8,0,0,0,0,0,0,0,0,0,4,135,0,0,0,0,0,5,10,4,0,0,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,6,7,6,0,0,0,0,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,12,10,7,3,10,0,0,5,4,4,0,0,3,81,0,0,13,40,78,77,81,58,11,16,5,4,5,0,13,403,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,12,15,0,11,0,0,0,0,0,50,0,3,0,3,10,3,3,0,0,0,0,0,0,0,0,23,0,3,3,11,7,0,16,4,0,0,0,0,0,0,0,55
506051141,0,7,0,3,0,0,0,80,0,46,63,34,3,0,0,0,0,0,0,0,0,0,7,167,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,13,0,0,10,16,13,9,4,0,0,0,4,0,0,0,0,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,27,12,5,13,7,10,5,0,4,0,0,0,0,3,84,0,0,4,23,62,70,42,39,11,8,14,4,6,5,3,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,6,7,0,0,4,0,3,0,0,34,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,11,0,0,0,12,0,11,11,4,0,0,0,3,0,0,0,40
506061142,4,8,4,0,0,0,0,54,0,4,5,8,4,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,9,16,16,12,0,0,6,3,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,5,18,3,8,3,3,0,0,0,0,0,0,92,0,0,3,21,57,95,133,140,61,63,33,9,13,12,10,656,0,0,0,0,0,0,4,11,4,8,13,6,0,0,0,48,0,0,0,0,3,7,13,52,9,14,4,3,3,4,3,120,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,16,21,5,4,0,5,4,0,4,62
506061143,3,0,0,0,0,0,3,23,0,3,9,10,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,4,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,7,3,5,3,0,0,0,0,0,0,0,0,0,40,0,0,0,12,20,38,39,22,0,13,0,10,5,0,8,159,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,6,0,9,0,4,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,8,0,0,0,4,0,0,0,0,16
506061144,0,0,0,0,0,3,0,17,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,7,4,3,4,0,0,0,0,0,0,0,0,0,4,33,0,0,0,7,21,23,13,3,8,4,0,0,0,3,21,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,0,0,0,0,3,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
506071145,34,17,8,4,8,3,3,149,7,25,18,9,5,7,10,7,0,3,0,3,6,0,0,103,0,0,0,3,0,6,16,11,0,6,0,0,7,3,3,60,0,0,0,0,3,6,16,26,9,4,12,10,15,3,0,106,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,3,21,42,75,62,35,23,11,12,8,12,4,12,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,3,4,3,3,6,0,0,0,0,0,0,0,0,39,0,0,3,20,60,46,46,42,20,19,7,0,12,4,3,286,0,0,0,0,0,0,3,12,0,9,0,4,6,0,0,31,0,0,0,3,5,16,9,22,4,0,7,22,4,7,0,90,0,3,0,0,9,24,3,3,0,0,0,3,0,0,3,55,0,0,3,6,22,29,51,23,0,0,3,0,3,0,0,139
506071146,14,0,3,3,0,0,3,64,0,20,16,9,3,0,0,0,0,0,5,0,0,0,7,74,0,0,0,0,0,6,7,3,0,0,3,0,3,0,3,39,0,0,0,0,8,5,13,20,4,11,7,5,5,3,0,86,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,26,67,135,61,63,12,14,15,17,32,42,11,490,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,3,0,0,4,3,0,0,0,0,0,0,4,37,0,0,0,11,41,32,22,21,0,11,3,0,7,0,11,157,0,0,0,0,0,0,5,3,3,0,0,7,0,3,0,29,0,0,0,0,7,12,11,10,0,3,4,0,4,6,0,65,0,3,0,4,16,20,0,3,0,0,0,0,0,0,3,42,0,0,3,7,21,41,73,25,3,7,3,10,14,12,3,218
506071147,33,41,9,8,0,7,5,195,0,25,16,20,5,3,3,6,3,10,19,3,8,4,7,138,0,0,0,0,0,8,21,13,3,3,10,5,8,7,9,91,0,0,0,0,5,9,11,10,4,9,12,9,7,3,5,88,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,28,60,52,53,40,13,15,17,10,23,4,15,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,3,3,3,3,3,4,3,3,0,0,0,0,46,0,0,3,34,78,73,67,38,21,10,17,22,6,0,9,378,0,0,0,0,0,0,0,7,0,3,0,9,3,4,0,27,0,0,0,0,3,9,9,13,4,7,3,4,3,7,4,71,0,3,0,6,10,8,0,3,4,3,0,4,0,0,0,42,0,4,3,17,15,20,50,26,3,9,0,4,3,6,10,171
507011148,14,23,10,4,0,0,3,110,0,14,23,15,6,3,0,4,0,3,3,0,0,0,4,79,0,0,0,0,0,0,15,7,0,3,0,0,0,0,3,34,0,0,0,0,0,9,31,22,7,4,6,0,4,0,3,92,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,18,0,0,3,8,17,65,71,90,7,27,14,8,10,12,9,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,10,10,7,4,0,0,0,0,0,0,0,43,0,0,0,24,43,94,95,98,49,44,33,13,16,12,19,549,0,0,0,0,0,0,3,11,3,3,0,0,0,0,0,25,0,0,0,0,7,8,18,77,20,13,15,5,0,12,6,185,0,0,3,0,15,19,4,6,0,3,0,6,0,0,0,46,0,0,0,12,9,23,70,52,22,5,5,8,0,7,6,218
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,5,10,0,0,0,0,0,49,0,59,84,39,16,8,8,3,0,0,0,0,0,0,8,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,3,0,0,4,0,4,4,0,0,29,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,11,3,4,3,4,0,0,0,3,0,0,0,0,0,29,0,0,0,11,25,33,21,38,13,16,6,4,0,0,4,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,8,5,38,14,26,21,12,17,3,4,159,0,0,0,0,15,10,0,5,0,0,0,0,0,0,0,25,0,0,0,0,0,6,3,0,0,5,11,0,0,0,0,29
507011153,3,0,0,0,0,0,0,41,0,9,17,9,0,3,0,3,0,0,5,0,0,0,0,51,0,0,0,0,0,0,5,8,0,3,0,0,0,0,0,20,0,0,0,0,3,0,14,6,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,19,8,13,4,0,10,3,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,4,3,5,3,3,0,0,3,0,0,0,0,37,0,0,0,7,25,53,35,27,11,10,11,9,8,0,3,206,0,0,0,0,0,0,7,0,3,0,0,0,0,4,0,15,0,0,0,0,3,18,8,19,13,15,7,21,6,8,0,128,0,0,0,0,6,6,3,5,0,0,0,0,0,0,3,22,0,0,3,3,4,9,21,3,6,0,3,7,4,0,0,65
507011154,4,13,3,5,0,0,0,80,6,93,155,73,12,14,12,28,3,7,11,7,8,3,36,468,0,0,0,0,0,4,9,7,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,13,0,7,4,7,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,4,0,5,7,3,0,6,0,0,0,0,0,42,0,0,4,21,54,56,36,45,11,11,17,11,9,6,10,287,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,7,4,70,20,40,40,12,26,5,18,255,0,0,0,0,11,3,0,0,3,0,0,0,0,0,4,17,0,0,0,3,4,3,8,7,0,0,0,3,0,0,0,31
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011158,0,0,0,3,3,0,0,22,0,5,8,4,0,0,3,3,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,7,10,11,6,9,0,3,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,16,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,17
507011159,3,7,0,0,0,0,0,55,3,12,19,16,0,0,0,3,0,0,7,0,3,0,0,69,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,18,0,0,0,0,4,0,3,17,8,8,0,0,3,0,3,47,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,11,27,44,32,55,15,0,8,3,9,0,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,6,4,7,3,0,0,0,0,0,0,0,0,0,40,0,0,5,20,30,66,67,56,29,28,13,20,23,0,7,364,0,0,0,0,0,3,0,7,0,5,4,8,5,0,0,31,0,0,0,3,3,12,16,76,22,34,39,18,17,8,3,248,0,0,0,0,17,10,4,4,0,0,0,0,3,0,0,44,0,0,0,6,12,18,41,15,0,6,3,6,4,0,5,119
507011160,5,4,6,0,0,0,3,61,5,72,146,120,10,6,10,4,0,3,11,3,3,0,21,418,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,12,3,3,0,0,0,0,0,0,0,30,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,0,7,0,0,5,0,0,0,0,0,0,3,35,0,0,6,16,23,45,39,38,24,12,20,8,4,0,9,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,14,112,52,88,62,61,102,30,11,540,0,0,0,0,14,3,3,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,8
507011161,18,25,3,3,0,0,0,84,0,7,12,0,0,0,5,0,0,0,0,3,0,0,0,35,0,0,0,0,0,6,18,8,0,0,0,0,0,0,0,42,0,0,0,0,0,4,11,31,3,7,13,9,7,3,6,97,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,11,0,0,4,3,10,47,73,52,10,9,10,15,6,6,6,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,3,3,0,0,3,0,0,0,0,0,0,0,23,0,0,0,11,29,57,96,134,42,52,43,27,25,5,26,549,0,0,0,0,0,3,8,3,0,7,0,0,9,3,0,37,0,0,0,0,4,17,13,162,37,37,22,17,28,16,0,356,0,0,0,0,9,12,3,3,0,3,4,0,0,0,0,33,0,0,0,3,12,23,93,50,0,6,11,9,5,4,3,210
507011163,3,4,0,0,0,0,0,31,4,18,26,15,6,3,3,4,0,3,0,0,0,0,3,81,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,13,0,0,0,0,0,0,3,13,3,0,6,0,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,3,0,0,0,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4,24,41,30,45,31,28,3,3,0,0,3,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,10,77,26,20,17,18,26,0,3,209,0,0,0,0,15,9,0,0,0,0,3,0,0,0,3,25,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9
507011259,0,3,0,0,0,0,0,30,0,18,16,31,12,4,0,3,3,0,0,0,3,0,6,95,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,3,11,3,0,8,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,3,3,10,0,6,0,0,0,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,8,0,3,0,0,0,0,0,0,0,0,0,26,0,0,0,13,20,43,43,59,18,14,9,22,12,0,4,255,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,7,10,9,107,51,30,16,9,11,12,3,274,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,18,0,0,0,3,0,7,9,4,0,3,0,0,3,0,0,42
507011260,0,0,0,0,0,0,0,7,0,4,8,3,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,13,26,12,9,0,0,0,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,8,18,9,3,0,8,4,0,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,8,0,3,0,0,0,0,0,0,0,20,0,0,0,0,7,12,15,3,0,3,0,4,5,0,5,48
507021164,3,4,9,7,0,0,0,73,0,29,46,15,0,7,0,0,0,3,0,0,0,0,3,115,0,0,0,0,3,3,4,6,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,6,3,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,5,0,0,3,0,0,0,0,0,0,34,0,0,5,9,44,39,15,22,11,11,3,0,8,3,3,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,15
507021165,19,8,11,6,4,4,6,151,10,104,125,50,5,0,3,5,7,6,13,7,13,9,30,391,0,0,3,0,4,3,13,3,3,0,5,3,3,0,0,45,0,0,0,0,0,4,5,0,0,3,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,11,10,12,0,0,0,0,0,0,3,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,8,8,5,8,0,3,3,3,3,7,0,71,0,0,4,26,72,73,60,58,14,19,15,13,8,7,18,379,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,7,7,3,4,10,8,8,5,3,77,0,0,0,0,13,16,3,4,0,0,0,0,0,0,5,43,0,3,4,3,4,10,17,7,0,3,0,0,0,0,4,48
507021166,14,11,3,0,9,3,0,123,8,120,178,88,21,3,13,15,11,4,15,3,12,0,18,499,0,0,0,0,0,7,7,9,0,0,0,0,3,3,0,33,0,0,0,0,3,0,7,5,3,3,0,8,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,8,9,7,0,0,3,3,3,0,0,56,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,17,6,3,5,4,11,4,0,0,0,3,0,0,0,60,0,0,3,25,53,50,52,56,4,19,26,7,0,6,7,304,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,6,14,12,9,0,6,14,6,9,3,8,86,0,3,0,0,23,18,0,7,0,0,0,0,0,0,0,55,0,0,0,0,7,8,6,11,3,4,0,0,0,0,0,48
